+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 242  | ZINC000025757754 |    Q4QBL1   |     22.56     |
| 243  | ZINC000021981254 |    Q4QBL1   |     22.58     |
| 244  | ZINC000021981252 |    Q4QBL1   |     22.58     |
| 245  | ZINC000095092797 |    Q4QBL1   |     22.82     |
| 246  | ZINC000072190046 |    Q4QBL1   |     22.82     |
| 247  | ZINC000016052720 |    Q4QBL1   |     22.82     |
| 248  | ZINC000016052719 |    Q4QBL1   |     22.82     |
| 249  | ZINC000000008767 |    Q4QBL1   |     22.99     |
| 250  | ZINC000004097440 |    Q4QBL1   |     23.07     |
| 251  | ZINC000012503162 |    Q4QBL1   |     23.07     |
| 252  | ZINC000019362693 |    Q4QBL1   |     23.08     |
| 253  | ZINC000095618655 |    Q4QBL1   |     23.32     |
| 254  | ZINC000095618656 |    Q4QBL1   |     23.32     |
| 255  | ZINC000012404516 |    Q4QBL1   |     23.58     |
| 256  | ZINC000001530694 |    Q4QBL1   |     23.64     |
| 257  | ZINC000100016084 |    Q4QBL1   |     23.73     |
| 258  | ZINC000012503068 |    Q4QBL1   |     23.73     |
| 259  | ZINC000100018594 |    Q4QBL1   |     23.73     |
| 260  | ZINC000100018598 |    Q4QBL1   |     23.73     |
| 261  | ZINC000100371992 |    Q4QBL1   |     23.73     |
| 262  | ZINC000014192433 |    Q4QBL1   |     24.32     |
| 263  | ZINC000000005994 |    Q4QBL1   |     24.35     |
| 264  | ZINC000072284064 |    Q4QBL1   |     24.63     |
| 265  | ZINC000072284069 |    Q4QBL1   |     24.63     |
| 266  | ZINC000072284071 |    Q4QBL1   |     24.63     |
| 267  | ZINC000072284066 |    Q4QBL1   |     24.63     |
| 268  | ZINC000008214420 |    Q4QBL1   |     24.90     |
| 269  | ZINC000003977757 |    Q4QBL1   |     24.97     |
| 270  | ZINC000022064224 |    Q4QBL1   |     25.06     |
| 271  | ZINC000248022807 |    Q4QBL1   |     25.06     |
| 272  | ZINC000248022822 |    Q4QBL1   |     25.06     |
| 273  | ZINC000248022819 |    Q4QBL1   |     25.06     |
| 274  | ZINC000248022825 |    Q4QBL1   |     25.06     |
| 275  | ZINC000022064220 |    Q4QBL1   |     25.06     |
| 276  | ZINC000058660990 |    Q4QBL1   |     25.60     |
| 277  | ZINC000084403367 |    Q4QBL1   |     25.74     |
| 278  | ZINC000100001908 |    Q4QBL1   |     25.74     |
| 279  | ZINC000003983936 |    Q4QBL1   |     25.79     |
| 280  | ZINC000005752191 |    Q4QBL1   |     25.79     |
| 281  | ZINC000137847451 |    Q4QBL1   |     25.97     |
| 282  | ZINC000026976815 |    Q4QBL1   |     26.04     |
| 283  | ZINC000003975804 |    Q4QBL1   |     26.07     |
| 284  | ZINC000034984673 |    Q4QBL1   |     26.11     |
| 285  | ZINC000198970879 |    Q4QBL1   |     26.19     |
| 286  | ZINC000003818355 |    Q4QBL1   |     26.50     |
| 287  | ZINC000072190109 |    Q4QBL1   |     26.50     |
| 288  | ZINC000013763987 |    Q4QBL1   |     26.52     |
| 289  | ZINC000030691727 |    Q4QBL1   |     26.88     |
| 290  | ZINC000030691722 |    Q4QBL1   |     26.88     |
| 291  | ZINC000251257402 |    Q4QBL1   |     27.09     |
| 292  | ZINC000000898188 |    Q4QBL1   |     27.09     |
| 293  | ZINC000014880007 |    Q4QBL1   |     27.09     |
| 294  | ZINC000008220548 |    Q4QBL1   |     27.09     |
| 295  | ZINC000261515676 |    Q4QBL1   |     27.09     |
| 296  | ZINC000253387331 |    Q4QBL1   |     27.09     |
| 297  | ZINC000106400715 |    Q4QBL1   |     27.09     |
| 298  | ZINC000003918453 |    Q4QBL1   |     27.30     |
| 299  | ZINC000118913630 |    Q4QBL1   |     27.49     |
| 300  | ZINC000008234190 |    Q4QBL1   |     27.49     |
| 301  | ZINC000049013803 |    Q4QBL1   |     27.60     |
| 302  | ZINC000013674440 |    Q4QBL1   |     27.60     |
| 303  | ZINC000028827350 |    Q4QBL1   |     27.73     |
| 304  | ZINC000030691420 |    Q4QBL1   |     27.75     |
| 305  | ZINC000003917898 |    Q4QBL1   |     27.93     |
| 306  | ZINC000003802462 |    Q4QBL1   |     28.05     |
| 307  | ZINC000003793091 |    Q4QBL1   |     28.28     |
| 308  | ZINC000025758512 |    Q4QBL1   |     28.80     |
| 309  | ZINC000026746094 |    Q4QBL1   |     28.80     |
| 310  | ZINC000118915227 |    Q4QBL1   |     29.00     |
| 311  | ZINC000118915228 |    Q4QBL1   |     29.00     |
| 312  | ZINC000118915229 |    Q4QBL1   |     29.00     |
| 313  | ZINC000118915230 |    Q4QBL1   |     29.00     |
| 314  | ZINC000261494697 |    Q4QBL1   |     29.00     |
| 315  | ZINC000261494696 |    Q4QBL1   |     29.00     |
| 316  | ZINC000095618870 |    Q4QBL1   |     29.00     |
| 317  | ZINC000003938686 |    Q4QBL1   |     29.28     |
| 318  | ZINC000212547609 |    Q4QBL1   |     29.31     |
| 319  | ZINC000026892643 |    Q4QBL1   |     29.35     |
| 320  | ZINC000030731089 |    Q4QBL1   |     29.69     |
| 321  | ZINC000044699444 |    Q4QBL1   |     29.69     |
| 322  | ZINC000006117751 |    Q4QBL1   |     29.78     |
| 323  | ZINC000006117750 |    Q4QBL1   |     29.78     |
| 324  | ZINC000003826691 |    Q4QBL1   |     29.97     |
| 325  | ZINC000037866089 |    Q4QBL1   |     30.02     |
| 326  | ZINC000100091597 |    Q4QBL1   |     30.03     |
| 327  | ZINC000034046732 |    Q4QBL1   |     30.08     |
| 328  | ZINC000019701765 |    Q4QBL1   |     30.21     |
| 329  | ZINC000004216870 |    Q4QBL1   |     30.29     |
| 330  | ZINC000003875387 |    Q4QBL1   |     30.31     |
| 331  | ZINC000008101127 |    Q4QBL1   |     30.33     |
| 332  | ZINC000299841485 |    Q4QBL1   |     30.37     |
| 333  | ZINC000299841487 |    Q4QBL1   |     30.37     |
| 334  | ZINC000299841484 |    Q4QBL1   |     30.37     |
| 335  | ZINC000299841486 |    Q4QBL1   |     30.37     |
| 336  | ZINC000000000106 |    Q4QBL1   |     30.50     |
| 337  | ZINC000000002276 |    Q4QBL1   |     30.50     |
| 338  | ZINC000000897236 |    Q4QBL1   |     30.55     |
| 339  | ZINC000000897234 |    Q4QBL1   |     30.55     |
| 340  | ZINC000100068360 |    Q4QBL1   |     30.55     |
| 341  | ZINC000100042076 |    Q4QBL1   |     30.55     |
