+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 321  |   id-348  |    Q27686   |     134.00    |
| 322  |   id-824  |    Q27686   |     134.00    |
| 323  |   id-710  |    Q27686   |     134.07    |
| 324  |   id-191  |    Q27686   |     135.50    |
| 325  |  id-5360  |    Q27686   |     136.36    |
| 326  |  id-3206  |    Q27686   |     136.70    |
| 327  |   id-611  |    Q27686   |     140.24    |
| 328  |  id-3273  |    Q27686   |     141.02    |
| 329  |  id-4628  |    Q27686   |     141.27    |
| 330  |  id-2152  |    Q27686   |     141.31    |
| 331  |  id-1613  |    Q27686   |     141.38    |
| 332  |  id-2734  |    Q27686   |     142.41    |
| 333  |  id-1849  |    Q27686   |     144.65    |
| 334  |  id-4157  |    Q27686   |     145.61    |
| 335  |   id-297  |    Q27686   |     145.89    |
| 336  |  id-2539  |    Q27686   |     146.10    |
| 337  |  id-2426  |    Q27686   |     146.39    |
| 338  |  id-1205  |    Q27686   |     147.98    |
| 339  |   id-454  |    Q27686   |     149.66    |
| 340  |   id-865  |    Q27686   |     150.44    |
| 341  |  id-4230  |    Q27686   |     150.74    |
| 342  |   id-766  |    Q27686   |     152.12    |
| 343  |  id-1008  |    Q27686   |     152.15    |
| 344  |  id-3329  |    Q27686   |     152.81    |
| 345  |  id-4870  |    Q27686   |     155.25    |
| 346  |  id-5371  |    Q27686   |     155.32    |
| 347  |  id-2759  |    Q27686   |     155.66    |
| 348  |  id-2482  |    Q27686   |     156.29    |
| 349  |  id-2273  |    Q27686   |     156.37    |
| 350  |  id-3088  |    Q27686   |     156.68    |
| 351  |  id-1251  |    Q27686   |     156.99    |
| 352  |  id-4891  |    Q27686   |     157.54    |
| 353  |   id-125  |    Q27686   |     157.67    |
| 354  |  id-1885  |    Q27686   |     158.95    |
| 355  |  id-2707  |    Q27686   |     159.30    |
| 356  |  id-1067  |    Q27686   |     160.77    |
| 357  |  id-3156  |    Q27686   |     161.40    |
| 358  |  id-4493  |    Q27686   |     161.68    |
| 359  |   id-254  |    Q27686   |     163.69    |
