,ZINC000029136020,ZINC000095561192,ZINC000011677911,ZINC000012503187,ZINC000100013130,ZINC000003930598,ZINC000003937143
drugCentral_1509,3.051969456826358,4.231420193705527,7.071929207070177,4.441678711998287,3.8874141051971858,3.2742886633940356,3.3283195146684212
drugCentral_1510,3.962109353697892,3.923440883512238,5.237813649282856,4.186143367946203,3.9517098811652067,4.336095237317558,4.180516966386983
drugCentral_1511,1.9968599749018763,3.330744060968309,6.1158226850573865,3.181737483946749,2.818696331334233,2.1880846927154614,2.1713258655986536
drugCentral_1512,2.318948985578117,2.9705334741940277,5.2849093510372995,3.2816131880978303,2.9438961422235748,2.8476200913884346,2.5291078308550894
drugCentral_1513,1.2548502334609268,1.4355535863869169,4.8501481026508335,3.6337162185711245,2.8738855999966755,2.267064532235951,1.2266241607626156
drugCentral_1517,3.023517818497128,3.462803986855841,6.318501709361851,2.50063488721143,1.7558705304210391,1.8524925570960848,3.2111683895050325
drugCentral_1518,2.438325139052766,1.9825486093880558,5.235353246454574,3.9312416591951895,2.9880989394786144,2.5903068023606037,2.4445371687135418
drugCentral_1519,3.935270911560696,3.1207099783522394,3.3114280656331156,2.2588423886641706,2.633110799788759,3.7455165025647386,3.9379917853512585
drugCentral_1520,3.848600994350732,3.0533828349702814,3.4074348432517763,2.1459941780522405,2.5148742139075293,3.638690870396708,3.8521480675540634
drugCentral_1522,5.071158411480881,5.062860351404105,5.642609586395617,2.4265043048498005,3.336445054611281,4.242051273199947,5.06498795332543
drugCentral_1523,5.678189068184563,6.171015357750085,8.166832034176899,3.871351041513142,4.022968395051821,4.475452589997299,5.823846010212102
drugCentral_1524,3.7519190396110464,4.388727196927963,6.664542080092722,1.6230392164711618,2.0922915373642974,2.3903951615534975,3.7497474425002317
drugCentral_1525,2.4447325983519774,3.346533568016499,6.077346569492806,3.1115711567375213,2.67832895439009,2.42335204849345,2.670921282864497
drugCentral_1526,4.50714770158731,5.073251995012908,7.159534337131549,5.0662645196308755,4.641674486875187,4.589842907747664,4.789994566172461
drugCentral_1527,2.0782139259825323,2.5093112428927786,5.648675402073767,3.4861674409782917,2.633107035954902,2.337074650609556,2.3730054602769615
drugCentral_1528,2.9197525388281265,3.830281154134631,5.751962830473642,3.536480091836802,3.5354543481302785,3.371645187158178,3.0353641139952194
drugCentral_1529,2.939341123988162,4.16169696134188,6.652200678742577,3.838138621831862,3.632887171980585,3.1840042428060094,3.1127113504008443
drugCentral_1530,4.920810029480771,5.240357387082021,7.156756426576613,2.610349216001023,2.9877987730462805,3.6986296535102117,5.006467080926348
drugCentral_1531,2.817576577062748,3.7893216653773614,6.416892788087148,4.0743173538481665,3.588768978100653,3.1930224152087345,3.0829644898181647
drugCentral_1532,1.859838258091112,2.456778575254821,4.633684086251262,2.765562915207004,2.5422432731842473,2.3795484456480023,1.9150672136595301
drugCentral_1533,5.668617511219388,6.801264278952496,8.685210648047923,6.22132176191135,6.010563459617074,5.58669318515551,5.910117015690832
drugCentral_1534,3.894387172897537,3.6793236114701857,4.515516489158143,2.170267389732933,2.607321071571702,3.55592817189025,3.9691554143678656
drugCentral_1535,4.165488284716077,3.7986823913133727,4.19961086716873,2.3999338900287763,2.987000612886403,3.9693042295267174,4.188690782083402
drugCentral_1536,3.5027952152156008,3.5481852497813935,4.881022459487898,1.8780509850176232,2.2813991531510043,3.0822782022628834,3.5783977908454823
drugCentral_1537,2.940420190675575,3.8492229744051714,6.992042206237876,3.9612350005252916,3.2597482022468056,2.7596187336321556,3.1949047450475203
drugCentral_1539,5.85540876960826,7.222827340258422,10.254102871101287,6.138128754776755,5.786202691166822,5.07251354878961,6.038076299992093
drugCentral_1540,3.8725437932775106,4.584745407240164,6.705468350193029,2.704852602093137,2.897549411964697,3.141172001663244,3.9962252021039477
drugCentral_1543,4.118765011585484,3.08495374524094,4.766648701102971,5.070340211096874,4.471022587546103,4.443758033981818,3.9961859814047296
drugCentral_1545,1.4935624501788813,2.8465872400199523,6.26943154077875,3.675490518917041,2.870132733730989,1.916100074365852,1.773440403321846
drugCentral_1546,4.989384695390553,3.6580474914083108,4.9017413406539925,6.137235310852055,5.424464183796419,5.4916526559285375,4.940404043315605
drugCentral_1547,2.6716605644070888,4.40513926093473,7.53718297312892,4.454885120931915,4.016903317433087,2.909020044697676,2.798120924881145
drugCentral_1548,2.8440753287517904,2.594425702015531,5.453838420997176,3.6872663664648115,2.8651788950006902,2.9857584501410463,3.0691272907703615
drugCentral_1549,4.828062337862259,6.143110631538361,8.738149398785806,5.67263729281391,5.308835396839073,4.6790479815985755,5.068783453231315
drugCentral_1550,4.5132045235173,5.601352416819803,7.443551974596957,5.060102786776935,4.934768874675366,4.59370274261422,4.727782045935619
drugCentral_1551,1.6363498979632278,2.8475353347727665,5.902831244080701,2.915219898980661,2.3551794547998997,1.7334536333644712,1.845532987136799
drugCentral_1552,3.722358861338689,5.010455059935287,7.505590528308277,3.5661527647531615,3.5658264384301464,3.047694684968856,3.816261497977241
drugCentral_1553,2.7548707305279283,4.457601142992297,7.5892436500909115,4.846099326010825,4.3579166724500755,3.123400708944404,2.8085461864056622
drugCentral_1555,4.302101036405103,5.6776724096770055,8.668025160281333,5.404387266904572,4.8986969053745355,4.110833933980993,4.540176441456773
drugCentral_1556,6.546172820003429,6.296613676438611,6.527376405568838,3.5050370522771606,4.362129588803696,5.519208153110122,6.574059503158182
drugCentral_1557,5.002618008988078,6.196576296590608,8.352511039977848,5.659552494576599,5.4046951096721365,4.925555252029883,5.244175477242677
drugCentral_1559,6.080201886496632,4.776745074078398,5.555020501353214,7.114006003231039,6.433463828362813,6.518950730858258,6.022657881709784
drugCentral_1560,4.856712332404612,5.4131109022372215,7.835955654768874,5.464115563710814,4.969257311534741,4.859011953003858,5.115749226612298
drugCentral_1561,5.438187973193808,6.0752557815948665,8.291605363771028,4.193570608406675,4.220776562356946,4.471160161943376,5.6012177839313075
drugCentral_1562,7.006012965223335,7.073836729642017,8.126534847564155,5.210884579438504,5.410756800915112,6.176564321001711,7.188036134524046
drugCentral_1563,5.937479385602155,6.940395861579199,9.397811922910963,5.465019602689437,5.26312008706213,5.0355847749705545,6.15263631010068
drugCentral_1564,1.602654648393968,2.7060348730788437,5.440197839085593,3.0878091405386385,2.6277018159743784,2.147008697999716,1.8182345063853576
drugCentral_1566,1.781509198554218,2.9031611779577102,5.453759292582747,3.103655227379344,2.806971349213775,2.3766193933857434,1.9283597985243082
drugCentral_1567,3.8047033231229554,5.090136318092745,7.521259610689618,4.911375660121967,4.613741924517421,4.04660235806765,4.028065486388612
drugCentral_1568,5.000111997062501,5.01968367694196,6.215626457632395,3.572248547492725,3.7215232955683994,4.489459424557439,5.170010264156819
drugCentral_1569,2.5710335828335498,4.043664543978677,7.072233184611719,4.12988687575041,3.598934819714332,2.734204736566948,2.801894215932195
drugCentral_1571,2.7069910962650523,3.210773783577258,4.796689782574057,3.003173651650323,2.962688889083599,3.0282671590357912,2.8252522246551495
drugCentral_1572,4.446161245948165,4.914986046216073,7.227313425817098,3.367021077482158,3.2043349449180565,3.5424901018040553,4.6238700786942335
drugCentral_1573,2.44112403105738,3.2868162797910814,5.434896441395034,2.818997328169708,2.702197463724772,2.579186968487219,2.580720362117981
drugCentral_1574,4.797474716622632,5.33235821813659,7.6385295310856085,5.3282334968721425,4.900693613664171,4.84778992012699,5.046048728533982
drugCentral_1575,4.537992274406666,4.91910966909362,6.694722665087939,4.910103539100443,4.562042303668192,4.677489237999141,4.809031626606319
drugCentral_1576,5.5008601629630896,6.1776382055399806,8.387379982389557,3.6329188847070566,3.810058350044311,4.067774591447989,5.613099140155806
drugCentral_1577,3.6490919654990055,4.7494485397502455,7.6572301480625455,4.830503156982631,4.215875103075745,3.6163124648984604,3.9309287468813343
drugCentral_1578,4.237394061711039,5.23668512389848,7.37654004067937,3.2282617568247116,3.444958934442086,3.369612262544619,4.341392645574173
drugCentral_1579,4.770224377617022,5.291548907072013,6.933793891355519,2.7842687131755026,3.224226306045907,3.7358491396787756,4.874176320038803
drugCentral_1580,4.1107788853388625,3.763127631866717,4.767222075819262,1.2849035548643644,2.0561107273061516,3.2229632808917232,4.089391303462397
drugCentral_1581,2.512814721353009,3.935961537242693,7.048313686010194,3.969017183731635,3.396226551630635,2.5390256191691827,2.743120690395985
drugCentral_1582,3.2909093815825035,3.976496233189272,6.634302449893864,2.68988489834086,2.2445038663056573,2.2484331284191774,3.4861367254506006
drugCentral_1583,10.668706181869124,9.9990876633072,8.470385038508143,7.763479294868565,8.663773915137103,9.881163703745308,10.631107849643442
drugCentral_1584,3.3656929338178685,4.994183355414555,8.119581289302062,4.448430525866592,4.058178938306235,3.01927736681018,3.4973887723275054
drugCentral_1585,1.5668947978096535,2.351917330513138,5.433314237965734,3.8571124657091667,3.0965470305850054,2.4122585159545746,1.8534555086358007
drugCentral_1586,2.663907778226845,3.757832314388268,6.528902061926252,3.6492510709521846,3.2455194717605593,2.820250171717626,2.883543348907138
drugCentral_1587,1.7011027109526913,3.059433013502604,6.015659381416497,3.3072285507960695,2.8095041673091186,2.110177778028293,1.9161090164987054
drugCentral_1588,4.070317826683964,5.225943572215422,8.178832583904677,3.6170199762932875,3.379655388211986,2.895541303252732,4.195178642964666
drugCentral_1589,4.849269876218987,3.3714896284867333,2.7521411296574287,3.838332812305572,3.8762034050079217,4.822199988002581,4.757980071157398
drugCentral_1591,2.6856626696152572,3.6173096564851464,5.540803273639618,3.403719019423521,3.429227033607918,3.219651304922837,2.7585418730152336
drugCentral_1592,4.1431430201056765,3.904711930239834,5.140468586916495,1.4732613527588512,2.032499857099203,3.247987772973316,4.204979688280179
drugCentral_1593,4.347309958767659,4.973570916880402,7.165809292323506,4.64941957633215,4.265267151430246,4.23254309496438,4.621085993748327
drugCentral_1594,3.182377379199009,4.630918802064484,7.71865574104776,4.537638446825845,3.9780941431588333,3.0820865310932093,3.4153743868294226
drugCentral_1595,3.3268916232792685,2.5185979975259785,2.7013612619797733,3.4909834874048995,3.4344662755363182,4.012214453944015,3.3842698721687308
drugCentral_1596,4.751384482425802,5.880523584435829,8.38062103134146,3.8692093870192132,3.9266691754765235,3.6475410936094566,4.866610905238453
drugCentral_1597,2.4772128249667262,3.63415543695705,6.141980842168852,3.4966088094372747,3.2276129571280885,2.8068002626311723,2.668497810898295
drugCentral_1598,2.6721762565499496,4.188771077966916,7.101318072721541,3.979845981328122,3.6238036997739766,2.818811875797582,2.846074870604804
drugCentral_1599,3.1345645070735637,2.892280089672087,4.359271390075591,1.3872298720841365,1.588026414694601,2.572671575462204,3.188826678328128
drugCentral_1600,3.5447534934767773,3.360009349315611,4.4569766868178045,5.727267125966932,5.204096743613471,5.032006000428764,3.724509869612583
drugCentral_1601,1.2512099762351796,1.0916763772925293,4.250470602012949,3.1283996922882893,2.479844029302572,2.2093963134668693,1.268178344917179
drugCentral_1602,2.76549774494594,3.48869370299293,6.34379023921622,1.794442858081543,1.4133456064166612,1.360913474587887,2.8556233333694014
drugCentral_1603,2.7343576605550792,4.232014229125226,7.215637926219148,4.125815836716795,3.6443808155276685,2.770653008890467,2.951026519663925
drugCentral_1604,2.878051166940539,4.25824711505617,7.5124405898740125,4.078358586002369,3.4636901246649954,2.5705331272794627,3.0971409589123486
drugCentral_1605,2.430549979693756,4.100019349073899,7.2219302102529035,3.734101737468211,3.3835992475959262,2.3308532739296197,2.5091791260949803
drugCentral_1606,3.598671746286832,4.438779964475463,6.911706120706823,2.3830635040169716,2.4883669410153146,2.5581409574189875,3.6969342565849037
drugCentral_1607,4.330457896538505,4.634276020957949,6.4760741573608405,1.7768114112494198,2.2544701361953,3.0245880739802966,4.399142252032094
drugCentral_1608,3.543883031456445,4.391867908685524,6.899012451917703,2.373550591290527,2.4159384920878946,2.45360298095879,3.6518507255923773
drugCentral_1609,3.300699657258334,4.499378856639209,7.510833257540018,4.751359028370605,4.1104839148005885,3.3995395835387763,3.584995760065291
drugCentral_1610,3.36743726294127,3.5672465261335424,5.893264181080021,2.1557512811691906,1.8699517831349113,2.498507827039544,3.5261566860701286
drugCentral_1611,2.747927572208896,4.469825036882642,7.725863708874628,4.752059735106839,4.2414653522885635,2.9685071903586944,2.8010415116798173
drugCentral_1612,2.572998285347835,3.8872826190761702,7.065019121621627,3.768062332325645,3.1456101120361626,2.331255777666942,2.805150542931889
drugCentral_1613,3.536126086086035,3.7936307577289674,5.865727266996216,3.293266831674256,3.070687591846607,3.4264997470141743,3.728709343219901
drugCentral_1614,1.501653702556206,2.7073611056052185,5.787623631861774,3.217004569529453,2.567104328796408,1.901582752551157,1.782810341751684
drugCentral_1615,3.573689127254434,4.854713080514668,7.471402332732327,4.520049456843794,4.160269503773567,3.576031356047145,3.807318552541947
drugCentral_1616,3.6586045604363924,4.115833585109742,6.378819825559646,2.400527976020688,2.357086847165272,2.804374870327739,3.8043461900432685
drugCentral_1617,4.301535899387518,3.3826887609226506,4.103395079413121,2.5434087111633783,2.5983577975690144,3.864846505415543,4.382705260696939
drugCentral_1618,3.310465741985904,4.64071143541035,7.509899984748957,4.4129085363392475,3.97030953933145,3.293020560190714,3.544243585528532
drugCentral_1619,1.0531545506690267,2.098156197193154,5.599327677912538,3.830302960867246,2.938428044017237,2.087770699628232,1.3570843573483138
drugCentral_1620,4.7879667458701975,5.199808872044814,7.395564833448486,3.6637443778305774,3.557192173004076,3.950271757951353,4.962175834549856
drugCentral_1621,4.315306015098604,5.134345507511656,7.809321990990132,3.4370238451503874,3.2249346662824765,3.183398100968615,4.476952924036089
drugCentral_1622,4.5077994364596075,5.785557159737696,8.165665361309504,5.240275904288973,4.9943195993829095,4.466952668500385,4.72990350563635
drugCentral_1623,3.3686813494528782,4.743663489839422,7.311454306135552,3.6367597671565672,3.5225216604040246,2.8453821316599193,3.4701449236542605
drugCentral_1624,5.101963080010399,5.604421996949118,6.970492548490539,3.180681603656345,3.6827103591565074,4.199290356503341,5.2090424218088645
drugCentral_1626,2.597310460961675,3.623714719715089,5.8465894477871485,3.321360680462551,3.106524433800669,2.783668327473936,2.7865277712026395
drugCentral_1627,3.3943425405827736,4.004748428455162,5.168538931025243,3.5648558742404832,3.7440848363858565,3.7540028711601092,3.453785069324103
drugCentral_1628,4.165488284716077,3.7986823913133727,4.19961086716873,2.3999338900287763,2.987000612886403,3.9693042295267174,4.188690782083402
drugCentral_1629,3.96020134858609,5.168409212734586,7.244442540842923,4.600088851458927,4.517984819748824,4.112853071652844,4.13680750204766
drugCentral_1631,1.47967368331168,1.4755166481596462,4.2475555901607684,2.8955978397179636,2.3904057440263107,2.1781599011486934,1.4337025549754676
drugCentral_1633,5.598151597895027,4.979453581055865,4.094361243591257,3.840576542379027,4.358356586325756,5.436999286822445,5.668022104286726
drugCentral_1634,6.176265228328123,5.887641853441812,6.620945568374269,3.9044816895803454,4.248661484136868,5.338386074868948,6.304261068217209
drugCentral_1635,3.1658750843787034,3.2882818175191595,5.629114053658132,1.009249289055105,0.7848029399840191,1.8000632908200649,3.219865040589627
drugCentral_1637,4.993489595367654,4.404886303725233,3.247527941360177,4.727696803252166,4.935038700774401,5.60127697100962,5.069482597476225
drugCentral_1638,4.640890090706059,4.650955790926531,6.753426389566839,3.682141333008801,3.2831458223435446,3.8501218883971915,4.849341254841802
drugCentral_1639,2.071257219729699,3.4831390329799405,6.404727206614518,3.3341329799117942,2.8606769812834227,2.0506960176460653,2.2735733297717236
drugCentral_1640,4.23531393554908,4.7472241373636885,6.878159918099798,2.73685546058586,2.866260359038747,3.310826911999136,4.3683225658213605
drugCentral_1641,2.8600200384596866,4.4436240831427805,7.233847031359333,3.878801309331133,3.7255272981749976,2.894607313198013,2.923364773541333
drugCentral_1642,1.37345491467744,2.5468043127103375,5.262817506970673,3.303578053438757,2.914866421862371,2.3905357675163983,1.5019155874947032
drugCentral_1643,5.665674388570749,5.535636980851113,6.752739851818844,3.629184446694444,3.9043591219907308,4.861901434634408,5.788963577262486
drugCentral_1644,3.705234379344501,4.8077265772640105,6.544698332947905,4.114643973229795,4.178331371849961,3.814375782282431,3.79636471668769
drugCentral_1645,3.74774284954418,4.45634322507315,6.9587438548533616,2.778328702232991,2.5107618043520024,2.5771968680664363,3.928860892829973
drugCentral_1646,6.753518286539162,6.614595286136219,7.150718100810626,4.558280323032212,4.967983395545306,5.952060373959382,6.895979451804119
drugCentral_1647,6.987275247544223,6.823913954831666,7.0595660074604405,4.708505210715327,5.191857754103712,6.202222764670222,7.126186886212844
drugCentral_1648,2.795401852376787,4.1594927881743695,6.969745065488973,4.0277330449522255,3.584535004675112,2.8790838326355943,3.027988904684324
drugCentral_1649,5.802487479092235,5.293497481540928,5.876881061522514,3.052726146799369,3.58799340329386,4.883141810389285,5.863612480536165
drugCentral_1650,2.701710728314732,4.0664102951465395,6.721109225771976,3.800747518652589,3.528801845237812,2.9207097153561232,2.8806725115286005
drugCentral_1651,3.216939766655246,4.610359362256852,7.240616906892978,4.310359760671259,4.0085997943266065,3.3504893481623115,3.416611403969437
drugCentral_1652,4.741392296867366,4.5740842583527455,5.578358887507035,2.6967774322522287,3.0196574201481265,4.044505608913844,4.870961419204568
drugCentral_1653,6.174684633188463,7.451212938500944,9.986498372176982,6.8624952626739955,6.478342331317419,5.854185438005087,6.427730330020742
drugCentral_1654,5.24498597562864,5.355537478905416,7.018558263045511,3.7783614932774627,3.818458932622421,4.505582706728386,5.414177834588088
drugCentral_1655,5.781163104291182,6.134836206397469,7.94304956927922,4.338275465122056,4.392626276453985,4.89894498314869,5.959893305185386
drugCentral_1656,4.044620359010652,4.097758977609403,4.415993578861346,3.525182712823372,3.8699661822183304,4.347580595588029,4.107329610022913
drugCentral_1657,5.016704026587565,5.148509494671491,6.83269396874201,2.506472396810438,2.8775066705125396,3.771712443320748,5.110449211633522
drugCentral_1658,2.7164864453555575,3.7422592513843314,6.668498932527547,4.15660746414143,3.5579133829496015,3.0399423133061623,2.9855493859514115
drugCentral_1659,2.0014017617449222,3.0706105752695416,5.80018115862334,2.7015266396320916,2.342997028744406,1.960243868625051,2.171873909001971
drugCentral_1661,4.129203183672701,3.958348322079844,4.835801276428909,4.044776192173509,3.9624233910602027,4.487866280331557,4.313717300348662
drugCentral_1662,4.168557194006774,4.59349956858578,6.919639149103257,3.3101891344287333,3.013427439988618,3.333350073910044,4.373381518014194
drugCentral_1663,2.9361122212141884,4.110372975846224,6.33730864609359,3.715560962546816,3.6727744295708855,3.3038565613839186,3.046728381406584
drugCentral_1664,6.67044931547007,6.773193108504314,8.191027173520887,4.822709461427188,4.956843008733513,5.6914085315664105,6.842237094916346
drugCentral_1665,2.648051328364005,4.028855407898469,6.78153040070664,3.059162224387528,2.9407103652269146,2.176250798066314,2.671298202402686
drugCentral_1666,3.7041534988690437,4.444093305715137,7.017528606740309,2.881725330156555,2.5665414265994193,2.5688243298336992,3.892802445172176
drugCentral_1667,2.016220193374806,3.0864040257585814,5.808271442156401,2.707801099262127,2.3555822787341496,1.975512882658174,2.186868056505501
drugCentral_1670,4.283270061142566,4.973232002193094,6.018146250994509,4.5146324500282935,4.600078400179474,4.592711694757854,4.439210440877379
drugCentral_1672,4.581808242637532,5.600072876082928,8.273546727491373,5.40072645777603,4.938991241864282,4.513651258177847,4.840755448641569
drugCentral_1673,4.04078658331452,5.386834097251556,8.026657415325325,5.230492987749784,4.845027352402472,4.175759767790595,4.276794945221363
drugCentral_1674,3.7944194528123587,3.793936309041509,5.265883220578972,1.194680162714459,1.9210836933661268,2.953035033677229,3.8249926687679183
drugCentral_1675,6.493464534573338,5.979218622215737,5.999555541433183,4.000940193183062,4.513664840459107,5.752458956992725,6.5893446851039
drugCentral_1676,2.9770833379957873,4.157443158433624,7.033150209746162,4.409823192540006,3.8336235942917556,3.2037804240748198,3.2586326620648274
drugCentral_1677,5.380525253933369,5.765680044809344,7.5990875550063866,3.325920155890344,3.5616356354868874,4.164263376358803,5.513134918833072
drugCentral_1678,2.772876057332765,3.8763747149189096,6.133416790744997,3.70978338550213,3.4514083735190058,3.048179461296634,2.9829397372565802
drugCentral_1679,6.726610275740901,6.415744362831708,6.512500418800153,4.480979737632029,4.982582062123704,6.072125381958297,6.845896917113824
drugCentral_1680,3.341944079330391,4.202303968427636,5.970708584546565,3.0594169630079318,3.355558604765215,3.200123390838701,3.310905750265263
drugCentral_1683,5.696836835499668,6.028330521524985,7.3138093616595325,3.244468909759558,3.929986363174001,4.671272902315213,5.76500606546866
drugCentral_1684,4.96019533066707,5.573919523313965,7.3463377663837655,2.796301278264809,3.3220525086645023,3.742231870241763,5.028618349392641
drugCentral_1685,5.373053074837547,4.841238686883676,4.9314262146663275,2.4563964543677606,3.324758978338645,4.562682881719846,5.341193904444302
drugCentral_1686,3.8266127861048824,3.8414737887072063,3.9429007320761467,4.2576823723354185,4.390038331301762,4.5926465829737255,3.8647812010324456
drugCentral_1687,6.901501753170977,7.516509956986913,9.218810819364794,6.136126203604037,6.0080441190751195,6.162118070839617,7.155535466444909
drugCentral_1688,5.511556222414687,5.267745855798842,6.237931394845726,3.3577937428965914,3.643564435016543,4.703724828917676,5.643861845650554
drugCentral_1689,2.4684254205634137,3.457236181023959,5.568489942125362,3.030815892725654,2.960158221010715,2.681608099914336,2.567714777201672
drugCentral_1690,3.2668413713776494,4.500722138561151,6.969778186140102,3.956484633907057,3.718696244514633,3.2472968302718375,3.467748637184854
drugCentral_1691,5.065764078758736,5.628870230516131,7.584300951838464,5.275635391019362,4.9701858411422375,5.009786115583723,5.329050234779829
drugCentral_1692,3.980029163801174,5.574132122011428,8.414407173178493,5.310624432834489,4.969771039900846,4.072564218840337,4.153086170427636
drugCentral_1693,4.0917462203584805,5.70167087390611,8.594303121087282,5.457267734222629,5.104550643899668,4.181536098277292,4.262262301990092
drugCentral_1694,6.798200675688677,6.749749980716056,7.578441529650898,4.717259272452326,5.042055253622921,5.948010449707689,6.953617128925638
drugCentral_1695,4.7427636847542605,5.661695626411408,7.747756317161529,3.291222875418754,3.6136094262887473,3.6488406113614236,4.8276948667895985
drugCentral_1696,4.806651944816684,5.559086090995847,7.526283184491391,2.9253739390052003,3.3786795190443253,3.6215496439197508,4.867771902143714
drugCentral_1697,4.685195929325387,5.263861029811812,7.574732580255772,5.084569906344469,4.645017027667424,4.592884708340539,4.950600742801202
drugCentral_1698,4.853171339911102,4.718669799846284,5.8515166331031,3.349855276922235,3.4530971083047906,4.324813453286461,5.021173039600618
drugCentral_1699,3.956079655655558,3.8339317007931246,5.505369641592029,1.5630954038034606,1.9872118727643917,3.0865612539616256,4.010673969280674
drugCentral_1700,4.80404624636895,5.529771999159251,7.696868342755763,3.1917316106393727,3.3802867143289452,3.6234324286565793,4.92759502286313
drugCentral_1701,3.033967260676,3.6186665671614913,5.986573869500402,3.759177867071901,3.3889902875709703,3.3449080542039353,3.258279815694235
drugCentral_1702,3.829557727527037,4.374181411980201,6.892941509487313,3.0426711909259754,2.680433568841978,2.874130419498969,4.029259214309231
drugCentral_1704,3.774923488783519,4.846255845395882,6.494572979795487,4.120885942307413,4.238416478560068,3.916933839092423,3.851592919172189
drugCentral_1705,1.3001545438720585,2.416261795606303,5.7861521714297846,2.41864650958834,1.709449320142294,0.6559110262520285,1.3488376314005817
drugCentral_1706,4.946712769843904,5.498357779709644,7.681178136980781,5.439293685024675,5.020860276264681,4.973832065553104,5.212882203070723
drugCentral_1707,5.571169809783555,5.144413238475251,5.639084929011274,3.263067510788794,3.6898983779651733,4.873304766870613,5.676088023877409
drugCentral_1708,5.590427776090869,6.177684608319884,8.115968160848107,4.098728512713039,4.308214983792176,4.68154395203622,5.7347025476661635
drugCentral_1709,2.6795466241140575,4.154861014715874,7.198812175165086,4.162597969435025,3.598067165385489,2.6714305529677635,2.9138693441901227
drugCentral_1710,4.365724416541882,5.716575864119044,8.153906817738584,5.461735295753836,5.176753983468472,4.549899914506706,4.584189836226849
drugCentral_1711,6.3154668342347575,7.056627200920518,8.720479598726817,4.71223536414685,4.978100338774433,5.1836099603822765,6.460978302812166
drugCentral_1712,5.355557205955341,5.266876458878796,7.0191121253523745,3.573861623661707,3.5286959312723725,4.365241845246029,5.50744093615325
drugCentral_1714,4.202581630702264,4.673351399273123,7.0015685578441,4.711171413271971,4.231795560177314,4.220028265631588,4.465611556732969
drugCentral_1716,4.95173735136669,5.053171950451614,7.129064568205103,3.8750301392146014,3.5810799189803757,4.121192467086654,5.158988197112652
drugCentral_1717,3.24283899939166,4.427438585804333,7.083183289114353,3.034551627080191,2.89991683700253,2.4752287089470855,3.3774082918459762
drugCentral_1718,2.705254035780791,4.079010345785778,7.0092330580515325,4.058123618149586,3.524682711799549,2.74199158573102,2.956256454893826
drugCentral_1719,5.815200741999275,5.703807554992515,6.744107317500269,3.817161896514378,4.119121996712851,5.065830531842207,5.95046352397875
drugCentral_1720,4.573318741072373,4.724019201574132,5.825194315710374,4.6845984369562865,4.530401004057829,4.860351677149588,4.8082481775291415
drugCentral_1721,5.2462695630436995,5.782990874226105,7.602779224701769,5.583018657018378,5.265479372634268,5.293316173276964,5.519979422703541
drugCentral_1722,3.8113411872489196,5.393372759292923,8.13095210306987,5.116158681821485,4.822181424660161,3.96063491516574,3.974603006137558
drugCentral_1723,2.3921797183982583,4.06155262753708,7.307073757073541,3.6988501480291704,3.3044163250766925,2.189322064255841,2.4544991536791847
drugCentral_1724,3.6335018778353154,5.080259819434088,7.908844377747745,5.017980801652007,4.602411129794657,3.825364727884801,3.8519616528617715
drugCentral_1725,5.495391419406577,6.089109149393726,7.550853889231261,4.341676868798987,4.48551020034647,4.791340236539341,5.690411889236442
drugCentral_1726,4.331714939214056,5.417728877329501,7.45038703803549,4.632964936880386,4.497205895225689,4.192599325868701,4.5480389479136285
drugCentral_1727,2.0245604626208897,2.7954948289926542,5.579185265274371,3.697830683958623,3.02592399860149,2.6325133304137744,2.3402924034866817
drugCentral_1728,5.409907331054343,5.200488212610461,5.707988051929618,2.739214334157293,3.4073447930362377,4.52853275081706,5.48351872624824
drugCentral_1729,2.7069910962650523,3.210773783577258,4.796689782574057,3.003173651650323,2.962688889083599,3.0282671590357912,2.8252522246551495
drugCentral_1731,2.776745155922438,3.9564368493432713,6.399956674374268,3.969979060002087,3.6520599866920094,3.1768634126597055,2.9947773902882098
drugCentral_1732,6.9934866503301585,7.055599513792203,8.159749736786477,5.106160031566712,5.3243199758704325,6.109230301367735,7.166475843892123
drugCentral_1733,4.88377647358721,4.757357649874407,6.131234204838598,3.447010745068059,3.4954700249544324,4.335318029632747,5.042907358211102
drugCentral_1734,3.9316572805504366,4.349902889115143,6.450783944859904,2.734778142472919,2.7327659820508297,3.2036284822301355,4.086325237075279
drugCentral_1735,5.461037789440358,6.285611520468611,8.464419725740582,3.779413755903641,4.011310483992185,4.135940480838184,5.569471918002645
drugCentral_1736,2.4622044974336497,3.260559184629078,5.246894853304182,2.9163671056510543,2.856476193873326,2.748338039554381,2.5745912449315793
drugCentral_1737,5.477309412295188,5.319944202807666,6.339519048426665,3.6501554717683247,3.9019571010736693,4.838507217025784,5.618734642824795
drugCentral_1738,5.0375726008009,5.350701072910326,7.2205015301005595,3.401561541906644,3.5204626790049756,4.108713051632617,5.188633470690983
drugCentral_1739,5.28396506310045,5.765078639302416,7.430665274489976,2.6735852859106326,3.4545889738828115,4.049032971498427,5.29375484993552
drugCentral_1740,5.137974073092567,5.8645199171912665,7.570483591697561,3.2985132828561845,3.7899568409682063,4.068467546212891,5.210842353345038
drugCentral_1741,6.175908109369912,7.0205573431365,9.287054876136237,4.722881047067113,4.783907566073754,4.808762287510847,6.319807575361935
drugCentral_1742,5.585574661547375,5.338657742340872,6.1972842400780745,3.421587652345389,3.738181117246922,4.801293948655987,5.718914806608606
