,ZINC000029136020,ZINC000095561192,ZINC000011677911,ZINC000012503187,ZINC000100013130,ZINC000003930598,ZINC000003937143
ZINC000169621207,565.7674309309658,741.7873784146735,697.703918056266,424.79276251747376,550.4279448025962,573.189868705331,572.6009431213557
ZINC000238856506,344.1169186607462,520.1276265860866,476.0984090227629,203.1853490218817,328.7877092426576,351.56103670798433,350.945851341069
ZINC000085537084,395.50133932049016,219.34705145586932,262.9605619340259,536.1470629060938,410.5347245091061,388.26978071816944,388.1461169443833
ZINC000252517142,101.79089912839615,277.40266076298354,233.57136462511147,40.13993870165642,86.14381427410972,109.34435935057913,108.23916771561092
ZINC000253633622,91.96859187831154,267.69502096713893,223.93321948072085,49.56947913171614,76.39205651405528,99.52527349962024,98.53698991307095
ZINC000254010483,357.51574774978275,533.3806090518297,489.2024192101694,216.568751481909,342.0859336138714,364.98645647934626,364.1699922996484
ZINC000254088572,259.5292457383215,435.6059330410222,391.7891050138034,118.58491485117739,244.2329772804907,266.9561064220013,266.4805117197998
ZINC000256000206,319.1590009807979,495.38126113509736,452.0364170553826,178.6030562559136,304.0955429638997,326.46919720432,326.5538288417431
ZINC000095543889,299.75781897033096,123.68853434881298,167.53615834632794,440.4818285597261,314.86252296387994,292.52064993542297,292.50821930466833
ZINC000095558579,482.52327465172715,658.7376827818498,615.1628479807682,341.77623357262974,467.3953893013129,489.8581173137938,489.7700799696981
ZINC000095579919,232.98932118538139,409.02431585810876,365.26456864014926,91.99569283226558,217.64134766048613,240.4155212658701,239.91522924046376
ZINC000095616570,259.4007093036956,435.5386216498016,391.896872563671,118.49909433393626,244.157089914382,266.7905800994658,266.49442138391936
ZINC000095936819,314.2611729764593,490.3314624987841,446.5500135526084,173.28984858920302,298.94608144056906,321.6655752452148,321.2278021188012
ZINC000096901004,96.30426280566617,83.37787563850154,37.953142277585414,235.6260721884762,110.5429426933694,89.67659186525465,87.7903149967774
ZINC000014128264,318.11304807436704,493.65225966902364,449.1823396718367,177.47689964533265,302.5785823467565,325.6475478194719,324.4585103580184
ZINC000014141521,49.01336547613986,217.91872239582426,172.80958585879338,103.09943818445674,34.52035443810969,56.47654640536829,50.87408139725779
ZINC000014210872,497.58123476515743,673.3452088576248,628.949440468149,356.67065383410045,482.1291387838245,505.06642486966626,504.13089450738687
ZINC000013896714,299.59215593954156,475.24833330443096,430.9222093826231,158.82600307666004,284.07349883648095,307.10668199243673,306.0378500894422
ZINC000013907549,315.7798474313685,491.79036337062445,447.78865600121804,174.8480508781615,300.4477679263392,323.2260715494097,322.6117479925521
ZINC000013912511,325.529106892017,501.59795421667263,457.6881500305762,184.59335704732146,310.23305060656173,332.95447080206003,332.4476162954512
ZINC000013914951,367.2480199391843,543.4184403666394,499.74921855073734,226.3892046217385,352.04323328370657,374.6175038374524,374.37833672776816
ZINC000013896711,299.59215593954156,475.24833330443096,430.9222093826231,158.82600307666004,284.07349883648095,307.10668199243673,306.0378500894422
ZINC000013907551,283.9325528416209,459.79372274173255,415.67540867199705,143.0154689867787,268.49652983627374,291.4125111314807,290.5857484168401
ZINC000013915654,733.6862924312397,909.8012104783182,865.8985767539616,592.7510463122235,718.4144573164208,741.0652347818062,740.6786626885862
ZINC000013982483,320.57319095452215,496.6181027318115,452.8184912162955,179.59308659787436,305.23717266493816,327.98001340519045,327.512179405927
ZINC000014096074,99.7297834930975,274.79175996760927,230.59025897621584,43.98093148410915,83.93780423594012,107.36928862471369,105.60637605759717
ZINC000014243184,241.77474820468717,417.2750995682721,372.8779213892886,101.41631424588228,226.21278547007117,249.32507720034545,248.076874591696
ZINC000014286400,44.686092624879436,220.4995769717596,177.6814043423618,97.65166818691232,31.374639291433674,51.93953742091583,53.22751244391133
ZINC000299807064,96.30426280566617,83.37787563850154,37.953142277585414,235.6260721884762,110.5429426933694,89.67659186525465,87.7903149967774
ZINC000675050382,203.05676061935333,50.06784839711614,71.32507694029964,340.7955139936473,216.92179192776342,196.55310152715995,194.04687336260278
ZINC000685933073,686.4378850219695,510.3754434149697,554.7066505977426,827.3751054246849,701.7297399702907,679.0853394760665,679.5220743747802
ZINC000685933074,686.4378850219695,510.3754434149697,554.7066505977426,827.3751054246849,701.7297399702907,679.0853394760665,679.5220743747802
ZINC000936070151,690.1737504644334,513.944141345052,557.7343206338152,830.8919308472729,705.2537570040804,682.8949227461143,682.9112708221478
ZINC000013891844,392.3309399228035,568.4423596275548,524.575600984131,251.4046986545071,377.06524708843955,399.7343975568121,399.31446276672585
ZINC000013892388,509.0187882138211,685.1732565819916,641.386887576342,368.1254679499869,493.79024581013925,516.3920533161164,516.0872212791718
ZINC000013902917,344.81401775630127,520.6094906057438,476.3549285105952,203.91806063692118,329.3588219243761,352.30194645630684,351.3929789251732
ZINC000013912512,325.529106892017,501.59795421667263,457.6881500305762,184.59335704732146,310.23305060656173,332.95447080206003,332.4476162954512
ZINC000013985502,264.152929248279,440.3297559026645,397.37126145276056,124.69279905975591,249.38470387870993,271.38089995619345,271.93844214211936
ZINC000014300055,273.0237837582599,448.33331917372664,403.7687839142495,132.7840011003859,257.4140213568368,280.59105676645834,279.1821084850192
ZINC000013986815,106.69668106171203,281.52350864583275,237.15424344970916,38.60620692730356,90.89868976073943,114.35674089088053,112.38830301106267
ZINC000014210874,497.58123476515743,673.3452088576248,628.949440468149,356.67065383410045,482.1291387838245,505.06642486966626,504.13089450738687
ZINC000014300053,273.0237837582599,448.33331917372664,403.7687839142495,132.7840011003859,257.4140213568368,280.59105676645834,279.1821084850192
ZINC000040575510,175.9091437661937,351.843127389622,308.05443354999335,34.98762505194872,160.4788575138254,183.37314923797126,182.71160086713567
ZINC000136127894,516.2359896483341,692.2613914798859,648.21284917026,375.25905138317125,500.8973924576261,523.6572873107475,523.0814541789938
ZINC000043175494,272.94725189940436,449.0276793538264,405.2840960852139,131.97817833160764,257.6410159887338,280.3550867014973,279.9339838055368
ZINC000043201114,310.9757486371426,487.1214307736964,443.41085399749767,170.08243039676745,295.7424616344208,318.3649363862837,318.05196996069577
ZINC000043203165,36.238927496145386,212.225600577751,169.46836828483634,105.05643946813267,21.49810305701664,43.55179405605632,44.37810065340963
ZINC000043207055,497.2537985161457,673.3503612361517,629.4845599687276,356.3021145290699,481.9642706581753,504.64410721859997,504.23017451287905
ZINC000043208574,210.29518504906798,385.9132655770639,341.6699737211791,69.9104455909706,194.75421334662457,217.83290896565924,216.69805191062196
ZINC000043757608,357.51574774978275,533.3806090518297,489.2024192101694,216.568751481909,342.0859336138714,364.98645647934626,364.1699922996484
ZINC000045348138,300.24115428144194,476.3301800037933,432.59431472728966,159.28387956976468,284.94339516000105,307.63972223355813,307.2442481210089
ZINC000140740551,249.98898924599618,426.05159248835383,382.20448198941125,109.07141297358845,234.69091116288965,257.42531525655676,256.91445242232527
ZINC000049942502,94.98738512131708,269.28484532255493,224.8698094858244,50.74097001952676,79.00898214149568,102.65924593552154,100.2868510385368
ZINC000053046001,370.8702249062672,546.7025605374076,502.46361311020405,229.9456341433293,355.43271403243773,378.34896767756754,377.48714057424246
ZINC000145806066,158.09681764936366,334.1005599187847,290.55282946778436,17.357179472595195,142.72735695397301,165.51606822052645,165.09672257093294
ZINC000056898757,354.2021236533548,530.2585940319212,486.37137908272865,213.22486312867574,338.87871387434666,361.61788594437513,361.1160315657987
ZINC000147513579,85.54430488070221,261.739258812328,218.50665252984427,55.79085845671193,70.6080190161633,92.95260944589283,93.07722425390882
ZINC000148274595,359.93766811974933,535.9054720092433,491.8504658500199,218.96236762578195,344.56155973080115,367.38446443049486,366.71384140390245
ZINC000059047060,413.02974617060636,589.0900777940965,545.103681694201,272.08660792149914,397.72768767685056,420.4524100004061,419.9232899238319
ZINC000059185874,27.956009056496566,148.88746852580977,105.7726657386753,168.24925428799094,42.72772692268989,21.62583693291194,20.81676480513619
ZINC000059299699,144.77897653677883,320.86004669210985,278.22479704746826,18.814373338688956,130.28723440922334,151.94162944443548,152.95273163053434
ZINC000150564784,615.3396299168021,439.17049460360585,482.6657194662622,755.9786678179308,630.3813754946541,608.0996423751253,607.970522082301
ZINC000063298074,157.38065645638198,333.59064985709387,290.37947532570234,18.091718163624446,142.3224204144917,164.71246619336262,164.85344857245573
ZINC000068077856,198.0366971649046,22.076781855196028,67.24278060770783,338.8544686273912,213.20543282899146,190.77596557629795,190.96654678927823
ZINC000068205977,255.04329578283478,431.19359308914466,387.71578976298946,114.24635286984716,239.83482614151978,262.39956149190624,262.2506175676185
ZINC000068247071,97.41103132686987,79.66237072236159,36.63514361167117,237.84498090064548,112.32107784547264,90.41071951880456,89.8881080454533
ZINC000068250431,317.66383968671886,493.71982527295364,449.91683579561857,176.6852329913279,302.3364192854994,325.0717902193511,324.60863840753603
ZINC000070225492,667.1745997615651,843.186330665493,799.0609972004773,526.1976175407954,651.8307574084608,674.5962388597953,673.9949910798123
ZINC000072190155,279.44346778954815,455.6625176058942,412.2926200884789,139.2479757521237,264.4965216349023,286.76125955247153,286.9050654435844
ZINC000072266314,546.5866223035785,722.6996778009628,678.8293101781953,405.6478543871479,531.3128990492978,553.9725051008828,553.5797204711631
ZINC000072284489,222.46344107764958,398.6048605333743,354.91749962882443,81.70380489061331,207.26491246161444,229.8751756140908,229.55494395291745
ZINC000072317283,264.0089921361062,440.198700876756,397.00580154017496,123.6268287653668,248.9547897222606,271.29865145895053,271.48040377387304
ZINC000169289417,636.0316361841793,459.886910259868,504.1298878692059,776.9272929996133,651.2675434060416,628.696537943733,629.0291446575815
ZINC000083333841,469.94728413663677,646.0680418130511,602.2925734384437,329.02153074743387,454.682163126461,477.32386144162564,476.9846197997283
ZINC000252516369,465.38728571191666,641.4788791670235,597.5481166946965,324.4419050175014,450.1008497545805,472.79254820676977,472.3312587214296
ZINC000253387875,215.78973301907385,391.80654246868556,348.0404244135444,74.79105126814609,200.42643115007033,223.22509904431803,222.6923144749295
ZINC000254010478,357.51574774978275,533.3806090518297,489.2024192101694,216.568751481909,342.0859336138714,364.98645647934626,364.1699922996484
ZINC000254010487,357.51574774978275,533.3806090518297,489.2024192101694,216.568751481909,342.0859336138714,364.98645647934626,364.1699922996484
ZINC000255992360,217.49305562394125,393.70400454328023,350.6231840858835,77.59038206341123,202.5374752779881,224.76588445028153,225.10086092157923
ZINC000257354192,301.25350706587443,477.3206476581529,433.46297469195747,160.28953793511224,285.9434635080511,308.67551152931907,308.18303269401264
ZINC000095550396,303.93656645287075,127.8471970634757,171.66125505602736,444.64546674465055,319.02403746313576,296.70255656931715,296.66155524452904
ZINC000095571779,328.0946043259564,504.2193411898347,460.59355904631377,187.2010870874396,312.8418514052705,335.46411097022155,335.197722845069
ZINC000095610808,452.0717122194619,275.86579785336295,319.6532712319774,592.7742029142321,467.14115897502165,444.81401884336054,444.7858338451903
ZINC000095616595,101.79089912839615,277.40266076298354,233.57136462511147,40.13993870165642,86.14381427410972,109.34435935057913,108.23916771561092
ZINC000096258164,56.994121046475136,233.0878450679184,190.57736875081494,85.02945729292317,43.02402296509963,64.14091959133987,65.70873735759446
ZINC000096941869,252.3468892134347,427.85976563499577,383.4558037437345,111.91607098066672,236.79083066449442,259.8936199537435,258.66125480913513
ZINC000001532673,592.3233213520314,768.4867110598994,724.6668096526554,451.4433786389107,577.1079197406159,599.6946999041312,599.3961327921327
ZINC000001408068,735.3930082776865,911.504808139127,867.5959770608797,594.4549801851986,720.1183075778926,742.7729998855334,742.38054303486
ZINC000001532582,655.6717918282106,831.8105209328429,787.8865152597112,514.771139756007,640.4340187776513,663.0571467715403,662.6805773377085
ZINC000003830381,374.78768917891705,550.4423048777298,506.02772361977065,233.9754183631841,359.2867048433803,382.29772227183963,381.2347272632852
ZINC000003830394,202.90034391683395,379.12572234772443,335.9818012362239,62.99104657931155,187.9302386934199,210.19265460730574,210.46892690961874
ZINC000003830515,401.78386502651495,577.9040877437444,534.0787110536421,260.85489188351164,386.5204000044916,409.1781644997682,408.7910900368496
ZINC000003815418,510.8724234545049,686.8372410106153,642.6895788704343,369.89513638608616,495.5007768982975,518.3122069956705,517.6361984628483
ZINC000003830611,532.049753704836,708.0096266887049,663.8449300202043,391.07274886189856,516.6762851713697,539.4901364998163,538.806651447423
ZINC000003831511,195.8222855239789,371.0943143023419,326.6186265277275,56.68297457808864,180.20444280705507,203.41300697941514,201.93197515797
ZINC000001544807,653.4560451524526,829.6010779249284,785.6971104000684,512.5594310124991,638.2232902090716,660.8380883579016,660.4781506547289
ZINC000003872177,285.8388245661499,462.06641560139315,418.6493626013323,145.27345834423105,270.7717668067407,293.1706401253273,293.19596844052376
ZINC000003872805,281.0200377305449,456.7450858718419,412.5048065236232,140.2003885788838,265.5206216652134,288.524691462952,287.5340134708637
ZINC000003873157,397.2251136380442,573.2694569356406,529.3526218149851,256.24342100142104,381.8916602046629,404.6388127480897,404.12199073332596
ZINC000885764928,323.19485207523843,147.04801111104936,191.8024884226114,464.0853001399005,338.42379870297157,315.86942086541376,316.232673092918
ZINC000003831024,266.66763648312116,442.29902128221056,397.9810365226014,125.99812522619875,251.14054581296156,274.1925035620653,273.08757491470254
ZINC000003842872,138.62482966349717,314.6373077329493,270.9106991075223,4.760154641766784,123.30252310903816,146.1046243150674,145.53046734983883
ZINC000003875039,246.58563188309708,422.52250124174543,378.5829056258181,105.60744281017504,231.17249109553174,254.04402718330428,253.35222672588623
ZINC000003861133,324.4341287712099,500.3840356076612,456.35044238395534,183.45592026466747,309.0414454769843,331.8856045730059,331.19478294131403
ZINC000003871698,258.4917589174189,434.63486224745907,391.7884029341584,119.32535668229026,243.77630592016197,265.6939686071789,266.3647930079016
ZINC000016090791,569.4617756198,745.5639776029226,701.6596730371466,428.5143217696752,554.178539235761,576.851763928064,576.4339153063269
ZINC000017187167,589.7826665162505,765.8300357365073,721.8128050294944,448.8082389070656,574.4566706240586,597.1915309440573,596.6631193270151
ZINC000017187171,589.7826665162505,765.8300357365073,721.8128050294944,448.8082389070656,574.4566706240586,597.1915309440573,596.6631193270151
ZINC000014618774,496.54158336717967,672.488931373214,628.3336360029894,355.56099204429427,481.1574244106364,503.98459016847715,503.2869965429261
ZINC000014618775,496.54158336717967,672.488931373214,628.3336360029894,355.56099204429427,481.1574244106364,503.98459016847715,503.2869965429261
ZINC000014618776,496.54158336717967,672.488931373214,628.3336360029894,355.56099204429427,481.1574244106364,503.98459016847715,503.2869965429261
ZINC000003830428,64.11537030983764,239.34416846960974,197.58565108609446,81.03452466159865,51.2095929635659,70.84378876765835,73.70788458599205
ZINC000003830496,416.8278668383981,592.988696693156,549.3073369240377,275.95380304262386,401.6094098319188,424.192439365401,423.94507300419184
ZINC000003830949,118.99397800560291,239.71151183642408,210.05659604582772,162.616815833744,121.4101509186618,119.37792268717796,129.86312642657433
ZINC000013831819,315.96625160109744,491.6159466074597,447.29132937061274,175.15615426872267,300.43577718035505,323.47568827464437,322.41388700675117
ZINC000005649505,515.359474995162,691.2990073042253,647.1066295300436,374.3891846292552,499.97773508533055,522.8065653787233,522.0910624635949
ZINC000034035621,324.7191331879589,500.0382570791076,455.3950312534345,184.34780293020498,309.14491460583895,332.2817252750301,330.9002265029957
ZINC000000003897,465.75271993742035,641.867229986077,597.9683088295801,324.82730392705884,450.48929904249246,473.1515576702703,472.73323292991535
ZINC000000004308,765.4395815864459,941.5255899668923,897.528968118998,624.4846494612544,750.1441521998681,772.8331131329435,772.3709886563167
ZINC000000005014,482.5678663472142,658.7028487233682,614.9355173010503,341.65421902462305,467.31712442323897,489.9411847765031,489.623444932124
ZINC000000005710,708.5954150667378,884.6785453874024,840.6783218199969,567.6393711943906,693.2984671982845,715.9924961214937,715.520780635446
ZINC000000583671,324.2957315439619,500.4592963285479,456.79505844253913,183.4288465175855,309.0836427029976,331.672302980387,331.41743552480625
ZINC000000593414,250.25195443677782,426.3288151701947,382.4765982770121,109.42637101845064,234.99541138802158,257.68704703199046,257.2095690722508
ZINC000000602381,320.9075618666157,496.9406567811792,453.05321973992966,179.9198689259171,305.5640731692377,328.3312804257276,327.794422384829
ZINC000000603777,288.15227151859665,463.9031933009513,419.6736771785215,147.31027512145337,272.6664994568117,295.6523828867011,294.6886327374726
ZINC000001481805,319.87294308182913,496.0511230022923,452.462222238884,179.04566874080567,304.68317988786214,327.23525380262925,327.04960344018815
ZINC000001483899,200.53589949665576,376.7693143208352,333.5908159789496,60.664935437277265,185.57867079513014,207.83652495739466,208.0959375814498
ZINC000001486728,393.3232480866547,569.3353533452622,525.3447749358619,252.33729945786436,377.96995973078606,400.7514522394585,400.16366729131227
ZINC000001489816,319.87294308182913,496.0511230022923,452.462222238884,179.04566874080567,304.68317988786214,327.23525380262925,327.04960344018815
ZINC000001494905,195.44012786591207,371.49413022161883,327.72615489589725,54.52097744519756,180.12756555652547,202.88566602924047,202.375944853905
ZINC000001533114,359.9377707084553,535.9056246189671,491.85096082038126,218.96270749085713,344.5617201424467,367.38451708121863,366.71394458722193
ZINC000001535471,186.0267310710001,362.0904856024728,318.3727910044915,45.08123792826979,170.71476533459423,193.4669017460991,192.9904921127331
ZINC000001540226,435.33257343415323,610.8184489670926,566.201409558025,294.64233762885544,419.80652732138753,442.86512178155766,441.65003301054986
ZINC000001547575,390.56758624892296,566.4627126470355,522.2379804461416,249.67381719908215,375.1880105343683,398.03821356122285,397.252106216315
ZINC000001847308,326.0911692190871,502.30403141867936,459.1538228887154,185.80618192770535,311.12196656731015,333.35845675419694,333.6465170199566
ZINC000001903948,384.25716144711777,560.3072858417158,516.3809926049715,243.2808402511546,368.93079171446556,391.67464516840374,391.15368991206657
ZINC000001909562,247.21458714202234,423.3628626391243,379.74117031297453,106.33458971799028,231.9859451865546,254.6042770906095,254.33055857216786
ZINC000002003883,231.68727531003117,407.7899435894308,364.00399360023175,90.9974646372159,216.48310270685886,239.11480436367674,238.7129068830933
ZINC000002007450,271.9117550562234,448.0578075000555,404.3525104938166,131.0426449021616,256.68885108416083,279.30990284884064,278.9919147540943
ZINC000002570829,443.7479497909158,619.8096893782538,575.8226847107037,302.79433244851566,428.4415978043381,451.1664382389111,450.6431433788392
ZINC000003612878,27.623900560834638,185.14774478905142,145.8200647495954,138.51595687629347,33.58589075299809,28.254060813518798,39.11031821752417
ZINC000003781858,402.29701963481705,578.523898756031,535.013763347029,261.64172013839993,387.2139075675513,409.6269502164778,409.60338672733536
ZINC000003791675,549.1994877767748,725.216142093681,681.1478930399647,408.21915567662364,533.8545715741085,556.6211038502161,556.033530187866
ZINC000003796820,90.78442459038624,266.0670536181866,221.95347272944161,52.078499849522096,75.15157409768297,98.42619426077557,96.86594624450377
ZINC000003797478,560.5115153117683,736.4878489903231,692.3520162467763,419.5274555453631,545.1433850018592,567.9441399755746,567.2918785856463
ZINC000003800855,250.24587787726307,426.2954221901092,382.5402684468322,109.2610583036281,234.91109087950954,257.66424151256206,257.19146924093104
ZINC000003811952,457.39124400994126,633.3765556276804,589.2926887773798,316.4088319141286,442.0266928735832,464.8264011650245,464.1860500886962
ZINC000003820402,286.2786029396732,462.1461981912418,418.05955193037096,145.33329722191735,270.83604268742664,293.7518816537281,292.94590724609117
ZINC000003833866,459.6608211032204,635.8442424973354,592.2118745522378,318.8314494872007,444.4756350594411,467.01049863583006,466.832788453095
ZINC000003926844,17.52796681758795,162.04672000629097,118.38034044842716,155.19341604633016,29.93473143557862,14.30317912745616,7.198494688555837
ZINC000003934228,289.2424194190894,465.2198862229441,421.2553404278613,148.26417970131,273.86470389967303,296.69026919568057,296.04351286740933
ZINC000003935475,41.50903667268402,135.61936031572102,92.6113376561009,181.84538865431793,56.62610979325995,34.826109042107575,34.721706859406574
ZINC000003938664,368.35750024135234,544.4532205049246,500.5709973335117,227.42030184862875,353.0780309975947,375.7681306215952,375.3174899629692
ZINC000003940680,229.8623288425841,405.6792039975036,361.55126026225315,89.13773369083586,214.42579392780127,237.36569182915505,236.4672344735554
ZINC000003951627,205.33572288946783,42.02678611280912,71.94726810252246,344.3561227272454,219.6176016066269,198.57316729802545,196.82699643939173
ZINC000003954777,8.72818020716258,176.51078198457745,133.03327684186723,140.6224666529484,15.308550903486074,13.321984977434157,7.691481541334073
ZINC000003966398,274.5025733134662,450.6538565654816,407.0320268177354,133.62347016686007,259.27536978738806,281.8837938208415,281.62372397619436
ZINC000003982111,200.53589949665576,376.7693143208352,333.5908159789496,60.664935437277265,185.57867079513014,207.83652495739466,208.0959375814498
ZINC000003986697,660.3401873170656,836.3679365517943,792.2631147421104,519.3683447439563,645.0076084621325,667.7585465181702,667.1804526464848
ZINC000003994495,41.58230297710461,216.63356240348847,172.9500656084156,100.56845144447918,25.59427479788991,49.24454426048331,47.504784220501236
ZINC000004217734,720.7258064401851,896.6825515864317,852.4413259421018,579.7529339467754,705.3583806721055,728.163531151971,727.4742195849091
ZINC000004393014,182.31833946660916,358.0348481467319,313.95522610744234,41.9505555683635,166.79257296765996,189.84150283743338,188.82407216700287
ZINC000004426028,56.16644866611099,123.69238662021631,78.93905581960917,194.63592971628424,69.88820251023864,50.16186356715452,47.03182675391138
ZINC000004489632,386.8103046962185,562.5266698750183,518.1537579393947,245.95551113048532,371.3338991470674,394.3100492164302,393.31299112441553
ZINC000004556524,815.4546647020424,991.5544030907955,947.5792961969677,674.5083567360567,800.170372097552,822.8420290205921,822.408305579402
ZINC000004802676,247.8693454806483,423.11659657662153,378.53416231814884,107.95116978461141,232.25916972516205,255.45007048551233,253.97768581648043
ZINC000000005719,411.3744816049564,587.2864326680499,543.1243613094548,270.40464399110544,395.97056354362354,418.83129767159227,418.08010745270724
ZINC000000006856,523.0917766770807,699.2340682200067,655.4038959150656,382.1827355951398,507.84975033439014,530.4718552123304,530.1303195933953
ZINC000000008704,422.1700520575996,598.3573883134856,554.7409114497601,281.350397723608,406.99141841294016,429.5207464901843,429.35252051148575
ZINC000000579013,261.3274438279183,437.420443635731,393.762551216961,120.38527636603145,246.0356658279455,268.7211944738477,268.36821967642766
ZINC000000582047,309.29474013130334,485.34327914290145,441.5267147697581,168.3122360710635,293.96097919734336,316.7074939479501,316.22409512837925
ZINC000000589683,379.4517127402404,555.614145157308,511.9278825533594,238.57721802897413,364.2355088648505,386.8224654598409,386.5662196021887
ZINC000000596981,254.3031544646071,430.460305826695,386.8594949375354,113.44068210208505,239.0854450472797,261.68560077196724,261.43997876136814
ZINC000000602799,217.76926520370853,393.5540112671126,349.44611636938396,77.03055646337023,202.29059931788424,225.2757600110709,224.3421570620991
ZINC000000607941,326.0911692190871,502.30403141867936,459.1538228887154,185.80618192770535,311.12196656731015,333.35845675419694,333.6465170199566
ZINC000001481860,458.5617405476097,634.4710073177446,590.2549794710227,317.60672415275286,443.1679499884127,466.02015796536097,465.25893338842087
ZINC000001485409,114.12535432966075,289.797478861172,247.5843642304054,36.55732834653513,100.25972039403138,121.12843908643147,122.87006890036521
ZINC000001488366,268.6045167282183,444.8191456554935,401.3506093923418,127.95156873511293,253.49586788945572,275.9522489288284,275.90298091858364
ZINC000001490807,41.75381927803027,217.47499087280514,174.01526739411543,99.61243157722241,26.18910792642993,49.384340688948406,48.489460958124866
ZINC000001532333,297.75353823090484,473.7088600067636,431.11782310057214,159.31706004551708,283.24412987485334,304.8864977709976,305.84524462251215
ZINC000001533116,522.5015853577571,698.6203042928936,654.7278844761249,381.57112851973,507.23708273350053,529.8930331227023,529.4914984177937
ZINC000001535916,376.1923343511042,552.1259532605653,508.01347948747286,235.22372919974242,360.7988120430216,383.64658220514116,382.92421263284416
ZINC000001542896,544.1380678815568,720.124776958585,675.9886479070267,403.16272930306434,528.7808513935898,551.5719409411797,550.9270793101391
ZINC000001714738,420.105318443635,596.1765986873792,552.2072690092261,279.16372430719895,404.8103575823876,427.5234463412092,427.0154924605802
ZINC000001892617,310.1134245493824,486.034217866844,441.99006902568334,169.13492266868636,294.6995604203569,317.57099790821786,316.8444304173833
ZINC000001903402,250.97936633370364,426.74414026127437,382.51627828431475,110.3294273601084,235.5456882136404,258.4917460088204,257.5337177325051
ZINC000001908051,232.55562691134355,408.518164756848,364.6265075213323,91.57379543535795,217.15791192457115,240.01018652125393,239.35752403022502
ZINC000001912267,469.4256554524078,645.4843685030125,601.5289914890094,328.4529567750788,454.1066171775829,476.83554668028756,476.32957459494884
ZINC000002004483,630.5635743977904,806.6408973114513,762.6187103240592,489.6122962386222,615.267366829595,637.9690879525635,637.4734598458795
ZINC000002015985,765.4395815864459,941.5255899668923,897.528968118998,624.4846494612544,750.1441521998681,772.8331131329435,772.3709886563167
ZINC000003612862,393.3232480866547,569.3353533452622,525.3447749358619,252.33729945786436,377.96995973078606,400.7514522394585,400.16366729131227
ZINC000003780932,592.0700321700434,767.8880045749466,723.5076899407595,451.1294431399962,576.6423074589378,599.5416483485209,598.6727310196869
ZINC000003781855,402.29701963481705,578.523898756031,535.013763347029,261.64172013839993,387.2139075675513,409.6269502164778,409.60338672733536
ZINC000003787135,254.3031544646071,430.460305826695,386.8594949375354,113.44068210208505,239.0854450472797,261.68560077196724,261.43997876136814
ZINC000003795331,248.72414128623615,424.6103903748427,380.55906461992345,107.81885899425694,233.298594172374,256.2040219543833,255.4095881237483
ZINC000003797383,355.4422498937652,531.6701260130055,488.321267568575,214.89892093344866,340.39594676935945,362.7473638401517,362.85010481853544
ZINC000003799010,344.1435170782313,519.7512419278096,475.3118639333579,203.41069320226748,328.6325904572989,351.66514760876345,350.54818623513523
ZINC000003806644,316.76874569371694,492.9001595982416,449.19550726129785,175.852396532898,301.51544762378524,324.15609375148216,323.8312568123804
ZINC000003810905,142.5633654006195,318.3750522307919,274.49652711002955,5.686953158995128,127.06007534942592,150.07661114724667,149.19639914365104
ZINC000003817189,466.2728851042277,642.2613459341694,598.1762288603387,325.29305437726623,450.91130113770515,473.70706277118404,473.07009473854475
ZINC000003825544,400.8288559911897,576.8669552634838,532.8620063209995,259.87270561302637,385.5068884558773,408.25733035002537,407.6917314841049
ZINC000003924220,371.7027133122408,547.668638381314,503.6136594213966,230.72085898617166,356.32278376838434,379.14715087008074,378.4786542984212
ZINC000003927450,247.9026303826907,424.078453150492,381.09010641449225,108.59655139787587,233.15000577135942,255.13890303783398,255.68413427357734
ZINC000003934328,167.38425475337704,341.46513639690284,296.53864884262964,36.70365144414886,151.58719901111726,175.06664325896253,172.7025287065138
ZINC000003939598,271.9932900170182,448.2171394013968,404.80337671719764,131.4138628701958,256.913951662614,279.32797505018624,279.34010460998303
ZINC000003950898,155.31550918240964,23.13920027859688,33.5534779932166,296.3116534736388,170.7780815149433,147.91640787683016,148.93656729942555
ZINC000003952532,95.11119265872603,269.7819616644406,225.39476597472756,49.6886025396715,79.29954977926236,102.79230871337518,100.667422906114
ZINC000003965738,297.0219118458183,473.0820915374477,429.2956349144167,156.04286538971115,281.6975420973239,304.4317566379022,303.9743108327927
ZINC000003966685,634.7037940499415,810.7537709703678,766.7054260988957,493.7353832086825,619.3834486520975,642.1143341421903,641.5788431057487
ZINC000003985981,421.8017964367965,597.8267604015974,553.8644064782764,280.81455376026327,406.45482672896736,429.2201978311351,428.66746000361974
ZINC000003989256,111.36011614641346,65.46020677684928,23.618149671039046,251.8950994638835,126.29665957428956,104.280330310917,103.92413987744752
ZINC000003995327,412.14290596106827,588.1465760328058,544.1058681092909,271.1668090980319,396.7907712950543,419.5768910441856,418.96198583796667
ZINC000004392967,387.16633268486316,562.963008235615,518.6757142244016,246.25614848358035,371.7154762244135,394.6506178541681,393.7463666576905
ZINC000004423231,323.1574626701395,499.1761659638763,455.2543037842851,182.16896921655373,307.8049317913671,330.58730810481956,330.0181895180623
ZINC000004474609,218.79291643960207,393.5304768885779,348.73328343516675,80.49952305884787,203.08890581922856,226.42442536101203,224.54946612210247
