+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 1654 | ZINC000044964014 |    P48499   |    3673.22    |
| 1655 | ZINC000100015470 |    P48499   |    3675.59    |
| 1656 | ZINC000100369359 |    P48499   |    3679.04    |
| 1657 | ZINC000169621209 |    P48499   |    3702.36    |
| 1658 | ZINC000169621210 |    P48499   |    3702.36    |
| 1659 | ZINC000008215517 |    P48499   |    3709.12    |
| 1660 | ZINC000006096132 |    P48499   |    3711.90    |
| 1661 | ZINC000006096129 |    P48499   |    3711.90    |
| 1662 | ZINC000000001275 |    P48499   |    3713.22    |
| 1663 | ZINC000003830195 |    P48499   |    3719.23    |
| 1664 | ZINC000004626719 |    P48499   |    3719.23    |
| 1665 | ZINC000004626727 |    P48499   |    3719.23    |
| 1666 | ZINC000001087483 |    P48499   |    3719.23    |
| 1667 | ZINC000169990691 |    P48499   |    3742.28    |
| 1668 | ZINC000003830713 |    P48499   |    3776.83    |
| 1669 | ZINC000113149554 |    P48499   |    3777.86    |
| 1670 | ZINC000053166256 |    P48499   |    3799.95    |
| 1671 | ZINC000003830215 |    P48499   |    3804.34    |
| 1672 | ZINC000008214496 |    P48499   |    3808.58    |
| 1673 | ZINC000000020241 |    P48499   |    3823.82    |
| 1674 | ZINC000001530660 |    P48499   |    3844.42    |
| 1675 | ZINC000001530659 |    P48499   |    3844.42    |
| 1676 | ZINC000004097301 |    P48499   |    3848.61    |
| 1677 | ZINC000004097299 |    P48499   |    3848.61    |
| 1678 | ZINC000100050351 |    P48499   |    3848.61    |
| 1679 | ZINC000100050346 |    P48499   |    3848.61    |
| 1680 | ZINC000004474613 |    P48499   |    3851.19    |
| 1681 | ZINC000000049154 |    P48499   |    3858.72    |
| 1682 | ZINC000003812925 |    P48499   |    3914.94    |
| 1683 | ZINC000013907153 |    P48499   |    3914.94    |
| 1684 | ZINC000003831282 |    P48499   |    3924.62    |
| 1685 | ZINC000000001894 |    P48499   |    3927.94    |
| 1686 | ZINC000095618774 |    P48499   |    3936.07    |
| 1687 | ZINC000003823475 |    P48499   |    3940.48    |
| 1688 | ZINC000003809191 |    P48499   |    3944.74    |
| 1689 | ZINC000072131126 |    P48499   |    3962.73    |
| 1690 | ZINC000095618882 |    P48499   |    3970.41    |
| 1691 | ZINC000095618880 |    P48499   |    3970.41    |
| 1692 | ZINC000095618881 |    P48499   |    3970.41    |
| 1693 | ZINC000095618883 |    P48499   |    3970.41    |
| 1694 | ZINC000003871946 |    P48499   |    3972.06    |
| 1695 | ZINC000005140195 |    P48499   |    3975.73    |
| 1696 | ZINC000255985413 |    P48499   |    3975.73    |
| 1697 | ZINC000255985414 |    P48499   |    3975.73    |
| 1698 | ZINC000003794794 |    P48499   |    3977.10    |
| 1699 | ZINC000000001320 |    P48499   |    3989.88    |
| 1700 | ZINC000003812306 |    P48499   |    3992.89    |
| 1701 | ZINC000000900543 |    P48499   |    4000.40    |
| 1702 | ZINC000000009710 |    P48499   |    4000.40    |
| 1703 | ZINC000008551087 |    P48499   |    4005.87    |
| 1704 | ZINC000096006041 |    P48499   |    4005.87    |
| 1705 | ZINC000005761797 |    P48499   |    4006.63    |
| 1706 | ZINC000003812867 |    P48499   |    4008.22    |
| 1707 | ZINC000019014866 |    P48499   |    4033.23    |
| 1708 | ZINC000095618794 |    P48499   |    4042.25    |
| 1709 | ZINC000095618795 |    P48499   |    4042.25    |
| 1710 | ZINC000096077893 |    P48499   |    4042.25    |
| 1711 | ZINC000003816514 |    P48499   |    4063.24    |
| 1712 | ZINC000066166864 |    P48499   |    4085.22    |
| 1713 | ZINC000095618757 |    P48499   |    4092.97    |
| 1714 | ZINC000095618761 |    P48499   |    4092.97    |
| 1715 | ZINC000095618759 |    P48499   |    4092.97    |
| 1716 | ZINC000095618763 |    P48499   |    4092.97    |
| 1717 | ZINC000095618760 |    P48499   |    4092.97    |
| 1718 | ZINC000095618764 |    P48499   |    4092.97    |
| 1719 | ZINC000095618758 |    P48499   |    4092.97    |
| 1720 | ZINC000095618762 |    P48499   |    4092.97    |
| 1721 | ZINC000013520637 |    P48499   |    4102.51    |
| 1722 | ZINC000004576931 |    P48499   |    4102.51    |
| 1723 | ZINC000013520633 |    P48499   |    4102.51    |
| 1724 | ZINC000004576930 |    P48499   |    4102.51    |
| 1725 | ZINC000071758443 |    P48499   |    4102.51    |
| 1726 | ZINC000016951989 |    P48499   |    4102.51    |
| 1727 | ZINC000003876186 |    P48499   |    4105.23    |
| 1728 | ZINC000085650610 |    P48499   |    4107.43    |
| 1729 | ZINC000100005073 |    P48499   |    4115.41    |
| 1730 | ZINC000095537874 |    P48499   |    4118.96    |
| 1731 | ZINC000003798757 |    P48499   |    4126.57    |
| 1732 | ZINC000000901808 |    P48499   |    4126.88    |
| 1733 | ZINC000000901811 |    P48499   |    4126.88    |
| 1734 | ZINC000001853205 |    P48499   |    4144.97    |
| 1735 | ZINC000004215255 |    P48499   |    4151.22    |
| 1736 | ZINC000003977751 |    P48499   |    4152.95    |
| 1737 | ZINC000033359785 |    P48499   |    4166.49    |
| 1738 | ZINC000000001091 |    P48499   |    4169.12    |
| 1739 | ZINC000019362722 |    P48499   |    4177.02    |
| 1740 | ZINC000022033872 |    P48499   |    4177.02    |
| 1741 | ZINC000022033882 |    P48499   |    4177.02    |
| 1742 | ZINC000019362721 |    P48499   |    4177.02    |
| 1743 | ZINC000012503099 |    P48499   |    4180.20    |
| 1744 | ZINC000003915154 |    P48499   |    4185.72    |
| 1745 | ZINC000014261579 |    P48499   |    4185.72    |
| 1746 | ZINC000100070937 |    P48499   |    4218.56    |
| 1747 | ZINC000005134113 |    P48499   |    4218.91    |
| 1748 | ZINC000005134119 |    P48499   |    4218.91    |
| 1749 | ZINC000034104937 |    P48499   |    4221.32    |
| 1750 | ZINC000003871701 |    P48499   |    4224.84    |
| 1751 | ZINC000000538328 |    P48499   |    4242.74    |
| 1752 | ZINC000072206342 |    P48499   |    4242.97    |
| 1753 | ZINC000004096846 |    P48499   |    4242.97    |
| 1754 | ZINC000410428644 |    P48499   |    4256.15    |
| 1755 | ZINC000005933760 |    P48499   |    4260.98    |
| 1756 | ZINC000000901335 |    P48499   |    4277.11    |
| 1757 | ZINC000000057520 |    P48499   |    4286.15    |
| 1758 | ZINC000000057519 |    P48499   |    4286.15    |
| 1759 | ZINC000100053983 |    P48499   |    4288.33    |
| 1760 | ZINC000100053987 |    P48499   |    4288.33    |
| 1761 | ZINC000261494635 |    P48499   |    4288.33    |
| 1762 | ZINC000100053979 |    P48499   |    4288.33    |
| 1763 | ZINC000100053985 |    P48499   |    4288.33    |
| 1764 | ZINC000261494634 |    P48499   |    4288.33    |
| 1765 | ZINC000003812913 |    P48499   |    4303.87    |
| 1766 | ZINC000003831138 |    P48499   |    4303.87    |
| 1767 | ZINC000000579472 |    P48499   |    4319.09    |
| 1768 | ZINC000001529444 |    P48499   |    4328.66    |
| 1769 | ZINC000002539618 |    P48499   |    4328.66    |
| 1770 | ZINC000004095859 |    P48499   |    4328.66    |
| 1771 | ZINC000004095861 |    P48499   |    4328.66    |
| 1772 | ZINC000004284471 |    P48499   |    4328.66    |
| 1773 | ZINC000011616760 |    P48499   |    4328.66    |
| 1774 | ZINC000004095860 |    P48499   |    4328.66    |
| 1775 | ZINC000004095862 |    P48499   |    4328.66    |
| 1776 | ZINC000261494620 |    P48499   |    4335.54    |
| 1777 | ZINC000022061180 |    P48499   |    4336.51    |
| 1778 | ZINC000022061183 |    P48499   |    4336.51    |
| 1779 | ZINC000004097183 |    P48499   |    4340.37    |
| 1780 | ZINC000095617635 |    P48499   |    4344.22    |
| 1781 | ZINC000095617636 |    P48499   |    4344.22    |
| 1782 | ZINC000087496183 |    P48499   |    4344.32    |
| 1783 | ZINC000000000196 |    P48499   |    4347.77    |
| 1784 | ZINC000000155531 |    P48499   |    4347.77    |
| 1785 | ZINC000071773500 |    P48499   |    4350.36    |
| 1786 | ZINC000071773499 |    P48499   |    4350.36    |
| 1787 | ZINC000071773502 |    P48499   |    4350.36    |
| 1788 | ZINC000071773501 |    P48499   |    4350.36    |
| 1789 | ZINC000100054741 |    P48499   |    4353.17    |
| 1790 | ZINC000100054736 |    P48499   |    4353.17    |
| 1791 | ZINC000083294652 |    P48499   |    4353.17    |
| 1792 | ZINC000110344463 |    P48499   |    4353.17    |
| 1793 | ZINC000261494604 |    P48499   |    4353.17    |
| 1794 | ZINC000005764428 |    P48499   |    4353.17    |
| 1795 | ZINC000261494602 |    P48499   |    4353.17    |
| 1796 | ZINC000261494603 |    P48499   |    4353.17    |
| 1797 | ZINC000003875420 |    P48499   |    4363.25    |
| 1798 | ZINC000000601252 |    P48499   |    4365.87    |
| 1799 | ZINC000001530939 |    P48499   |    4375.41    |
| 1800 | ZINC000013514109 |    P48499   |    4379.61    |
| 1801 | ZINC000033889315 |    P48499   |    4407.88    |
| 1802 | ZINC000095618690 |    P48499   |    4407.88    |
| 1803 | ZINC000095618689 |    P48499   |    4407.88    |
| 1804 | ZINC000095618691 |    P48499   |    4407.88    |
| 1805 | ZINC000001542594 |    P48499   |    4416.25    |
| 1806 | ZINC000001846165 |    P48499   |    4416.25    |
| 1807 | ZINC000049089868 |    P48499   |    4431.50    |
| 1808 | ZINC000022055135 |    P48499   |    4431.68    |
| 1809 | ZINC000022055139 |    P48499   |    4431.68    |
| 1810 | ZINC000022055131 |    P48499   |    4431.68    |
| 1811 | ZINC000261494685 |    P48499   |    4431.68    |
| 1812 | ZINC000261494686 |    P48499   |    4431.68    |
| 1813 | ZINC000261494687 |    P48499   |    4431.68    |
| 1814 | ZINC000261494688 |    P48499   |    4431.68    |
| 1815 | ZINC000022055143 |    P48499   |    4431.68    |
| 1816 | ZINC000004095934 |    P48499   |    4436.41    |
| 1817 | ZINC000000000017 |    P48499   |    4436.41    |
| 1818 | ZINC000034401276 |    P48499   |    4451.34    |
| 1819 | ZINC000000967921 |    P48499   |    4459.74    |
| 1820 | ZINC000000000666 |    P48499   |    4459.74    |
| 1821 | ZINC000100036924 |    P48499   |    4475.08    |
| 1822 | ZINC000100052685 |    P48499   |    4483.49    |
| 1823 | ZINC000100052691 |    P48499   |    4483.49    |
| 1824 | ZINC000100052681 |    P48499   |    4483.49    |
| 1825 | ZINC000100052688 |    P48499   |    4483.49    |
| 1826 | ZINC000261494706 |    P48499   |    4483.49    |
| 1827 | ZINC000261494705 |    P48499   |    4483.49    |
| 1828 | ZINC000261494707 |    P48499   |    4483.49    |
| 1829 | ZINC000033956088 |    P48499   |    4483.49    |
| 1830 | ZINC000033956087 |    P48499   |    4483.49    |
| 1831 | ZINC000033956089 |    P48499   |    4483.49    |
| 1832 | ZINC000033956090 |    P48499   |    4483.49    |
| 1833 | ZINC000255983170 |    P48499   |    4488.67    |
| 1834 | ZINC000012503203 |    P48499   |    4488.67    |
| 1835 | ZINC000012503208 |    P48499   |    4488.67    |
| 1836 | ZINC000028631694 |    P48499   |    4488.67    |
| 1837 | ZINC000000004778 |    P48499   |    4492.16    |
| 1838 | ZINC000000001968 |    P48499   |    4523.04    |
| 1839 | ZINC000003799012 |    P48499   |    4543.02    |
| 1840 | ZINC000003872602 |    P48499   |    4543.02    |
| 1841 | ZINC000036401375 |    P48499   |    4550.42    |
| 1842 | ZINC000000968337 |    P48499   |    4571.23    |
| 1843 | ZINC000026011099 |    P48499   |    4573.73    |
| 1844 | ZINC000043450326 |    P48499   |    4573.73    |
| 1845 | ZINC000043450324 |    P48499   |    4573.73    |
| 1846 | ZINC000000895342 |    P48499   |    4581.23    |
| 1847 | ZINC000000895034 |    P48499   |    4581.23    |
| 1848 | ZINC000005424275 |    P48499   |    4590.76    |
| 1849 | ZINC000001996117 |    P48499   |    4593.20    |
| 1850 | ZINC000003871891 |    P48499   |    4597.78    |
| 1851 | ZINC000001562166 |    P48499   |    4601.03    |
| 1852 | ZINC000261494566 |    P48499   |    4601.78    |
| 1853 | ZINC000000001316 |    P48499   |    4609.28    |
| 1854 | ZINC000077313075 |    P48499   |    4619.52    |
| 1855 | ZINC000100074252 |    P48499   |    4658.81    |
| 1856 | ZINC000145401681 |    P48499   |    4658.81    |
| 1857 | ZINC000084758479 |    P48499   |    4667.88    |
| 1858 | ZINC000000968275 |    P48499   |    4668.29    |
| 1859 | ZINC000003831586 |    P48499   |    4668.29    |
| 1860 | ZINC000261494552 |    P48499   |    4673.35    |
| 1861 | ZINC000261494554 |    P48499   |    4673.35    |
| 1862 | ZINC000261494553 |    P48499   |    4673.35    |
| 1863 | ZINC000261494551 |    P48499   |    4673.35    |
| 1864 | ZINC000077269419 |    P48499   |    4673.35    |
| 1865 | ZINC000077269421 |    P48499   |    4673.35    |
| 1866 | ZINC000004097406 |    P48499   |    4690.92    |
| 1867 | ZINC000005967031 |    P48499   |    4691.12    |
| 1868 | ZINC000038602050 |    P48499   |    4691.12    |
| 1869 | ZINC000095618789 |    P48499   |    4691.12    |
| 1870 | ZINC000005967015 |    P48499   |    4691.12    |
| 1871 | ZINC000001530886 |    P48499   |    4694.64    |
| 1872 | ZINC000052971887 |    P48499   |    4696.08    |
| 1873 | ZINC000053022902 |    P48499   |    4696.08    |
| 1874 | ZINC000011677911 |    P48499   |    4699.86    |
| 1875 | ZINC000003961849 |    P48499   |    4713.52    |
| 1876 | ZINC000001492250 |    P48499   |    4718.90    |
| 1877 | ZINC000001492251 |    P48499   |    4718.90    |
| 1878 | ZINC000001492232 |    P48499   |    4718.90    |
| 1879 | ZINC000002585429 |    P48499   |    4718.90    |
| 1880 | ZINC000003870472 |    P48499   |    4718.90    |
| 1881 | ZINC000001492231 |    P48499   |    4718.90    |
| 1882 | ZINC000000001246 |    P48499   |    4725.20    |
| 1883 | ZINC000150485244 |    P48499   |    4725.99    |
| 1884 | ZINC000002526388 |    P48499   |    4729.46    |
| 1885 | ZINC000002528509 |    P48499   |    4729.46    |
| 1886 | ZINC000261494615 |    P48499   |    4761.75    |
| 1887 | ZINC000095618636 |    P48499   |    4779.34    |
| 1888 | ZINC000095618634 |    P48499   |    4779.34    |
| 1889 | ZINC000013540864 |    P48499   |    4779.34    |
| 1890 | ZINC000004149248 |    P48499   |    4780.44    |
| 1891 | ZINC000022010910 |    P48499   |    4786.97    |
| 1892 | ZINC000005138217 |    P48499   |    4815.26    |
| 1893 | ZINC000005138214 |    P48499   |    4815.26    |
| 1894 | ZINC000002015558 |    P48499   |    4816.13    |
| 1895 | ZINC000002015559 |    P48499   |    4816.13    |
| 1896 | ZINC000022061293 |    P48499   |    4816.48    |
| 1897 | ZINC000022061296 |    P48499   |    4816.48    |
| 1898 | ZINC000077269415 |    P48499   |    4824.40    |
| 1899 | ZINC000077269418 |    P48499   |    4824.40    |
| 1900 | ZINC000006845992 |    P48499   |    4826.42    |
| 1901 | ZINC000095618786 |    P48499   |    4829.42    |
| 1902 | ZINC000100037178 |    P48499   |    4841.95    |
| 1903 | ZINC000100037181 |    P48499   |    4841.95    |
| 1904 | ZINC000004097338 |    P48499   |    4843.74    |
| 1905 | ZINC000001530647 |    P48499   |    4843.74    |
| 1906 | ZINC000002008393 |    P48499   |    4859.75    |
| 1907 | ZINC000002008391 |    P48499   |    4859.75    |
| 1908 | ZINC000002008394 |    P48499   |    4859.75    |
| 1909 | ZINC000002008392 |    P48499   |    4859.75    |
| 1910 | ZINC000095618648 |    P48499   |    4860.02    |
| 1911 | ZINC000003982471 |    P48499   |    4861.04    |
| 1912 | ZINC000008679996 |    P48499   |    4861.04    |
| 1913 | ZINC000000001444 |    P48499   |    4864.64    |
| 1914 | ZINC000013831810 |    P48499   |    4865.27    |
| 1915 | ZINC000001542392 |    P48499   |    4892.46    |
| 1916 | ZINC000001843099 |    P48499   |    4892.46    |
| 1917 | ZINC000000155694 |    P48499   |    4896.39    |
| 1918 | ZINC000100008275 |    P48499   |    4896.39    |
| 1919 | ZINC000001481908 |    P48499   |    4901.67    |
| 1920 | ZINC000001678599 |    P48499   |    4901.67    |
| 1921 | ZINC000014880002 |    P48499   |    4902.66    |
| 1922 | ZINC000003978005 |    P48499   |    4902.66    |
| 1923 | ZINC000000000268 |    P48499   |    4902.91    |
| 1924 | ZINC000001593302 |    P48499   |    4902.91    |
| 1925 | ZINC000052955754 |    P48499   |    4929.39    |
| 1926 | ZINC000000005423 |    P48499   |    4953.59    |
| 1927 | ZINC000195835734 |    P48499   |    4954.79    |
| 1928 | ZINC000003810860 |    P48499   |    4968.30    |
| 1929 | ZINC000261494577 |    P48499   |    4986.85    |
| 1930 | ZINC000261494579 |    P48499   |    4986.85    |
| 1931 | ZINC000100054252 |    P48499   |    4986.85    |
| 1932 | ZINC000100054255 |    P48499   |    4986.85    |
| 1933 | ZINC000261494580 |    P48499   |    4986.85    |
| 1934 | ZINC000095618709 |    P48499   |    4986.85    |
| 1935 | ZINC000095618708 |    P48499   |    4986.85    |
| 1936 | ZINC000261494578 |    P48499   |    4986.85    |
| 1937 | ZINC000100053072 |    P48499   |    4990.45    |
| 1938 | ZINC000100053080 |    P48499   |    4990.45    |
| 1939 | ZINC000257384246 |    P48499   |    4990.45    |
| 1940 | ZINC000257384244 |    P48499   |    4990.45    |
| 1941 | ZINC000100053074 |    P48499   |    4990.45    |
| 1942 | ZINC000100053083 |    P48499   |    4990.45    |
| 1943 | ZINC000257384245 |    P48499   |    4990.45    |
| 1944 | ZINC000257384247 |    P48499   |    4990.45    |
| 1945 | ZINC000001530932 |    P48499   |    4995.57    |
| 1946 | ZINC000001530942 |    P48499   |    4998.71    |
| 1947 | ZINC000003812842 |    P48499   |    4999.90    |
| 1948 | ZINC000004095703 |    P48499   |    5016.82    |
| 1949 | ZINC000169369935 |    P48499   |    5022.02    |
| 1950 | ZINC000003830897 |    P48499   |    5027.68    |
| 1951 | ZINC000003798537 |    P48499   |    5029.65    |
| 1952 | ZINC000002526389 |    P48499   |    5034.47    |
| 1953 | ZINC000002528510 |    P48499   |    5034.47    |
| 1954 | ZINC000000000641 |    P48499   |    5038.75    |
| 1955 | ZINC000000347886 |    P48499   |    5038.75    |
| 1956 | ZINC000001481940 |    P48499   |    5058.58    |
| 1957 | ZINC000169946773 |    P48499   |    5068.64    |
| 1958 | ZINC000003861538 |    P48499   |    5070.45    |
| 1959 | ZINC000004521773 |    P48499   |    5070.45    |
| 1960 | ZINC000261494609 |    P48499   |    5087.86    |
| 1961 | ZINC000000031164 |    P48499   |    5089.62    |
| 1962 | ZINC000000031165 |    P48499   |    5089.62    |
| 1963 | ZINC000003830896 |    P48499   |    5106.26    |
| 1964 | ZINC000003830895 |    P48499   |    5106.26    |
| 1965 | ZINC000003782183 |    P48499   |    5107.61    |
| 1966 | ZINC000003789437 |    P48499   |    5107.61    |
| 1967 | ZINC000197178353 |    P48499   |    5124.12    |
| 1968 | ZINC000169746603 |    P48499   |    5124.12    |
| 1969 | ZINC000169987861 |    P48499   |    5124.12    |
| 1970 | ZINC000022002214 |    P48499   |    5125.12    |
| 1971 | ZINC000022002218 |    P48499   |    5125.12    |
| 1972 | ZINC000067665351 |    P48499   |    5125.72    |
| 1973 | ZINC000000537822 |    P48499   |    5153.84    |
| 1974 | ZINC000021983537 |    P48499   |    5158.34    |
| 1975 | ZINC000019632891 |    P48499   |    5158.34    |
| 1976 | ZINC000100013130 |    P48499   |    5162.72    |
| 1977 | ZINC000002572372 |    P48499   |    5167.00    |
| 1978 | ZINC000083294653 |    P48499   |    5167.00    |
| 1979 | ZINC000009212324 |    P48499   |    5167.00    |
| 1980 | ZINC000095618854 |    P48499   |    5167.00    |
| 1981 | ZINC000003812897 |    P48499   |    5167.00    |
| 1982 | ZINC000230123380 |    P48499   |    5167.00    |
| 1983 | ZINC000261494559 |    P48499   |    5167.00    |
| 1984 | ZINC000003830792 |    P48499   |    5167.00    |
| 1985 | ZINC000003830790 |    P48499   |    5167.00    |
| 1986 | ZINC000003920673 |    P48499   |    5173.32    |
| 1987 | ZINC000003629718 |    P48499   |    5173.99    |
| 1988 | ZINC000002007774 |    P48499   |    5189.33    |
| 1989 | ZINC000002007775 |    P48499   |    5189.33    |
| 1990 | ZINC000005513518 |    P48499   |    5189.33    |
| 1991 | ZINC000002007778 |    P48499   |    5189.33    |
| 1992 | ZINC000002007776 |    P48499   |    5189.33    |
| 1993 | ZINC000005513515 |    P48499   |    5189.33    |
| 1994 | ZINC000005513519 |    P48499   |    5189.33    |
| 1995 | ZINC000005513516 |    P48499   |    5189.33    |
| 1996 | ZINC000003593790 |    P48499   |    5200.17    |
| 1997 | ZINC000038174297 |    P48499   |    5200.17    |
| 1998 | ZINC000038174299 |    P48499   |    5200.17    |
| 1999 | ZINC000003806721 |    P48499   |    5215.43    |
| 2000 | ZINC000100051205 |    P48499   |    5215.43    |
| 2001 | ZINC000062227233 |    P48499   |    5216.63    |
| 2002 | ZINC000023358248 |    P48499   |    5220.09    |
| 2003 | ZINC000053683151 |    P48499   |    5228.04    |
| 2004 | ZINC000000006787 |    P48499   |    5255.83    |
| 2005 | ZINC000150339412 |    P48499   |    5259.33    |
| 2006 | ZINC000150339413 |    P48499   |    5259.33    |
| 2007 | ZINC000008214407 |    P48499   |    5259.33    |
| 2008 | ZINC000000125031 |    P48499   |    5290.75    |
| 2009 | ZINC000043845871 |    P48499   |    5301.75    |
| 2010 | ZINC000003989268 |    P48499   |    5309.58    |
| 2011 | ZINC000096006023 |    P48499   |    5309.58    |
| 2012 | ZINC000299818009 |    P48499   |    5344.14    |
| 2013 | ZINC000100218367 |    P48499   |    5344.14    |
| 2014 | ZINC000004212953 |    P48499   |    5344.14    |
| 2015 | ZINC000299818010 |    P48499   |    5344.14    |
| 2016 | ZINC000299818011 |    P48499   |    5344.14    |
| 2017 | ZINC000000601249 |    P48499   |    5346.80    |
| 2018 | ZINC000002039624 |    P48499   |    5363.46    |
| 2019 | ZINC000002034208 |    P48499   |    5363.46    |
| 2020 | ZINC000002039625 |    P48499   |    5363.46    |
| 2021 | ZINC000001530625 |    P48499   |    5363.46    |
| 2022 | ZINC000072190105 |    P48499   |    5368.88    |
| 2023 | ZINC000116473771 |    P48499   |    5377.65    |
| 2024 | ZINC000012504271 |    P48499   |    5377.65    |
| 2025 | ZINC000100017856 |    P48499   |    5377.65    |
| 2026 | ZINC000199517773 |    P48499   |    5388.15    |
| 2027 | ZINC000095618876 |    P48499   |    5405.37    |
| 2028 | ZINC000068206930 |    P48499   |    5420.34    |
| 2029 | ZINC000095618777 |    P48499   |    5441.27    |
| 2030 | ZINC000000057466 |    P48499   |    5446.41    |
| 2031 | ZINC000000002060 |    P48499   |    5461.25    |
| 2032 | ZINC000195282482 |    P48499   |    5482.20    |
| 2033 | ZINC000169746649 |    P48499   |    5482.20    |
| 2034 | ZINC000015951916 |    P48499   |    5499.01    |
| 2035 | ZINC000077319562 |    P48499   |    5502.81    |
| 2036 | ZINC000003798247 |    P48499   |    5512.01    |
| 2037 | ZINC000261494644 |    P48499   |    5525.36    |
| 2038 | ZINC000261494643 |    P48499   |    5525.36    |
| 2039 | ZINC000095618798 |    P48499   |    5525.36    |
| 2040 | ZINC000095618799 |    P48499   |    5525.36    |
| 2041 | ZINC000059660513 |    P48499   |    5534.62    |
| 2042 | ZINC000003779726 |    P48499   |    5553.68    |
| 2043 | ZINC000004096488 |    P48499   |    5557.25    |
| 2044 | ZINC000003831120 |    P48499   |    5560.85    |
| 2045 | ZINC000085914855 |    P48499   |    5581.27    |
| 2046 | ZINC000003861150 |    P48499   |    5592.89    |
| 2047 | ZINC000003873817 |    P48499   |    5626.48    |
| 2048 | ZINC000001035331 |    P48499   |    5627.47    |
| 2049 | ZINC000150338708 |    P48499   |    5637.58    |
| 2050 | ZINC000003830635 |    P48499   |    5648.53    |
| 2051 | ZINC000017545546 |    P48499   |    5648.53    |
| 2052 | ZINC000003977786 |    P48499   |    5651.67    |
| 2053 | ZINC000003977787 |    P48499   |    5651.67    |
| 2054 | ZINC000019594549 |    P48499   |    5654.15    |
| 2055 | ZINC000085540244 |    P48499   |    5674.42    |
| 2056 | ZINC000008143723 |    P48499   |    5674.42    |
| 2057 | ZINC000095618916 |    P48499   |    5695.86    |
| 2058 | ZINC000000001682 |    P48499   |    5701.56    |
| 2059 | ZINC000245224599 |    P48499   |    5739.42    |
| 2060 | ZINC000028232755 |    P48499   |    5739.42    |
| 2061 | ZINC000028232750 |    P48499   |    5739.42    |
| 2062 | ZINC000163535243 |    P48499   |    5739.42    |
| 2063 | ZINC000028232746 |    P48499   |    5739.42    |
| 2064 | ZINC000011616852 |    P48499   |    5739.42    |
| 2065 | ZINC000049918329 |    P48499   |    5739.42    |
| 2066 | ZINC000049918330 |    P48499   |    5739.42    |
| 2067 | ZINC000049783788 |    P48499   |    5739.42    |
| 2068 | ZINC000004214612 |    P48499   |    5739.42    |
| 2069 | ZINC000001530775 |    P48499   |    5752.27    |
| 2070 | ZINC000195761836 |    P48499   |    5756.29    |
| 2071 | ZINC000000538550 |    P48499   |    5774.22    |
| 2072 | ZINC000003860865 |    P48499   |    5825.29    |
| 2073 | ZINC000005178939 |    P48499   |    5825.29    |
| 2074 | ZINC000003812983 |    P48499   |    5825.56    |
| 2075 | ZINC000203686879 |    P48499   |    5830.50    |
| 2076 | ZINC000094566093 |    P48499   |    5836.90    |
| 2077 | ZINC000094566092 |    P48499   |    5836.90    |
| 2078 | ZINC000001895505 |    P48499   |    5846.88    |
| 2079 | ZINC000096298875 |    P48499   |    5849.22    |
| 2080 | ZINC000013831130 |    P48499   |    5853.87    |
| 2081 | ZINC000001565262 |    P48499   |    5859.07    |
| 2082 | ZINC000002015981 |    P48499   |    5902.77    |
| 2083 | ZINC000100051673 |    P48499   |    5914.06    |
| 2084 | ZINC000100051679 |    P48499   |    5914.06    |
| 2085 | ZINC000015831592 |    P48499   |    5944.59    |
| 2086 | ZINC000001645453 |    P48499   |    5958.40    |
| 2087 | ZINC000000004531 |    P48499   |    5958.40    |
| 2088 | ZINC000000538509 |    P48499   |    5966.53    |
| 2089 | ZINC000000967933 |    P48499   |    5968.29    |
| 2090 | ZINC000000967932 |    P48499   |    5968.29    |
| 2091 | ZINC000095618743 |    P48499   |    5983.20    |
| 2092 | ZINC000095618744 |    P48499   |    5983.20    |
| 2093 | ZINC000003799319 |    P48499   |    5997.02    |
| 2094 | ZINC000001606505 |    P48499   |    6010.19    |
| 2095 | ZINC000002041017 |    P48499   |    6010.19    |
| 2096 | ZINC000000004351 |    P48499   |    6021.27    |
| 2097 | ZINC000001540640 |    P48499   |    6028.86    |
| 2098 | ZINC000006019305 |    P48499   |    6028.86    |
| 2099 | ZINC000004245623 |    P48499   |    6040.82    |
| 2100 | ZINC000004245625 |    P48499   |    6040.82    |
| 2101 | ZINC000000000949 |    P48499   |    6064.79    |
| 2102 | ZINC000003977777 |    P48499   |    6079.27    |
| 2103 | ZINC000001530934 |    P48499   |    6079.56    |
| 2104 | ZINC000004468780 |    P48499   |    6083.74    |
| 2105 | ZINC000000538538 |    P48499   |    6095.29    |
| 2106 | ZINC000011681563 |    P48499   |    6097.60    |
| 2107 | ZINC000085536932 |    P48499   |    6105.06    |
| 2108 | ZINC000103592703 |    P48499   |    6105.23    |
| 2109 | ZINC000238730528 |    P48499   |    6105.23    |
| 2110 | ZINC000238730530 |    P48499   |    6105.23    |
| 2111 | ZINC000238730529 |    P48499   |    6105.23    |
| 2112 | ZINC000000001624 |    P48499   |    6113.56    |
| 2113 | ZINC000003831004 |    P48499   |    6113.56    |
| 2114 | ZINC000003830428 |    P48499   |    6128.55    |
| 2115 | ZINC000003830427 |    P48499   |    6128.55    |
| 2116 | ZINC000022060327 |    P48499   |    6131.29    |
| 2117 | ZINC000000608382 |    P48499   |    6147.41    |
| 2118 | ZINC000095892888 |    P48499   |    6148.74    |
