+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 358  |  id-3156  |    Q4QBL1   |     110.55    |
| 359  |  id-1002  |    Q4QBL1   |     110.77    |
| 360  |  id-5032  |    Q4QBL1   |     110.79    |
| 361  |   id-670  |    Q4QBL1   |     111.87    |
| 362  |  id-3329  |    Q4QBL1   |     112.15    |
| 363  |  id-4891  |    Q4QBL1   |     112.69    |
| 364  |   id-254  |    Q4QBL1   |     113.95    |
| 365  |  id-2041  |    Q4QBL1   |     115.32    |
| 366  |  id-1885  |    Q4QBL1   |     116.30    |
| 367  |   id-583  |    Q4QBL1   |     116.93    |
| 368  |   id-182  |    Q4QBL1   |     117.03    |
| 369  |  id-2678  |    Q4QBL1   |     117.21    |
| 370  |  id-3821  |    Q4QBL1   |     117.35    |
| 371  |  id-5278  |    Q4QBL1   |     118.17    |
| 372  |  id-2850  |    Q4QBL1   |     119.05    |
| 373  |   id-453  |    Q4QBL1   |     121.54    |
| 374  |   id-660  |    Q4QBL1   |     122.91    |
| 375  |  id-4493  |    Q4QBL1   |     123.29    |
| 376  |  id-2441  |    Q4QBL1   |     123.38    |
| 377  |  id-3673  |    Q4QBL1   |     124.71    |
| 378  |  id-1874  |    Q4QBL1   |     126.85    |
| 379  |  id-2386  |    Q4QBL1   |     127.21    |
| 380  |   id-257  |    Q4QBL1   |     127.58    |
| 381  |  id-4141  |    Q4QBL1   |     129.15    |
| 382  |  id-2218  |    Q4QBL1   |     129.53    |
| 383  |  id-2060  |    Q4QBL1   |     129.83    |
| 384  |  id-5328  |    Q4QBL1   |     131.00    |
| 385  |  id-2466  |    Q4QBL1   |     131.05    |
| 386  |  id-1469  |    Q4QBL1   |     131.07    |
| 387  |   id-903  |    Q4QBL1   |     131.98    |
| 388  |  id-2226  |    Q4QBL1   |     132.67    |
| 389  |   id-882  |    Q4QBL1   |     132.88    |
| 390  |  id-1761  |    Q4QBL1   |     132.88    |
| 391  |   id-625  |    Q4QBL1   |     133.11    |
| 392  |  id-4812  |    Q4QBL1   |     133.27    |
| 393  |  id-4620  |    Q4QBL1   |     133.53    |
| 394  |  id-5292  |    Q4QBL1   |     133.58    |
| 395  |  id-2870  |    Q4QBL1   |     133.62    |
| 396  |  id-4498  |    Q4QBL1   |     133.83    |
| 397  |  id-4186  |    Q4QBL1   |     134.78    |
| 398  |   id-629  |    Q4QBL1   |     135.23    |
| 399  |  id-1731  |    Q4QBL1   |     135.81    |
| 400  |  id-5065  |    Q4QBL1   |     136.30    |
| 401  |  id-5348  |    Q4QBL1   |     136.46    |
| 402  |  id-1574  |    Q4QBL1   |     137.78    |
