+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 145  |   id-409  |    Q4QHJ8   |     24.95     |
| 146  |   id-981  |    Q4QHJ8   |     25.06     |
| 147  |  id-2840  |    Q4QHJ8   |     25.11     |
| 148  |   id-230  |    Q4QHJ8   |     25.22     |
| 149  |   id-837  |    Q4QHJ8   |     25.34     |
| 150  |  id-1631  |    Q4QHJ8   |     25.63     |
| 151  |  id-1120  |    Q4QHJ8   |     25.65     |
| 152  |  id-5358  |    Q4QHJ8   |     25.68     |
| 153  |  id-4749  |    Q4QHJ8   |     25.86     |
| 154  |  id-2367  |    Q4QHJ8   |     26.10     |
| 155  |  id-4485  |    Q4QHJ8   |     26.50     |
| 156  |  id-1102  |    Q4QHJ8   |     26.80     |
| 157  |  id-4897  |    Q4QHJ8   |     26.94     |
| 158  |  id-4939  |    Q4QHJ8   |     26.97     |
| 159  |   id-365  |    Q4QHJ8   |     27.00     |
| 160  |  id-3616  |    Q4QHJ8   |     27.18     |
| 161  |  id-5349  |    Q4QHJ8   |     27.19     |
| 162  |   id-642  |    Q4QHJ8   |     27.25     |
| 163  |  id-3553  |    Q4QHJ8   |     27.26     |
| 164  |  id-5098  |    Q4QHJ8   |     27.67     |
| 165  |  id-4993  |    Q4QHJ8   |     27.69     |
| 166  |  id-2228  |    Q4QHJ8   |     27.79     |
| 167  |   id-243  |    Q4QHJ8   |     27.84     |
| 168  |  id-4833  |    Q4QHJ8   |     28.11     |
| 169  |  id-2838  |    Q4QHJ8   |     28.77     |
| 170  |  id-4452  |    Q4QHJ8   |     28.78     |
| 171  |  id-2371  |    Q4QHJ8   |     29.00     |
| 172  |  id-2677  |    Q4QHJ8   |     29.40     |
| 173  |   id-214  |    Q4QHJ8   |     29.78     |
| 174  |  id-1819  |    Q4QHJ8   |     30.09     |
| 175  |  id-1635  |    Q4QHJ8   |     30.14     |
| 176  |   id-130  |    Q4QHJ8   |     30.15     |
| 177  |  id-1639  |    Q4QHJ8   |     30.25     |
| 178  |   id-681  |    Q4QHJ8   |     30.66     |
| 179  |  id-1797  |    Q4QHJ8   |     30.80     |
| 180  |  id-2325  |    Q4QHJ8   |     30.99     |
| 181  |   id-646  |    Q4QHJ8   |     31.22     |
| 182  |  id-3141  |    Q4QHJ8   |     31.58     |
| 183  |  id-3871  |    Q4QHJ8   |     32.12     |
| 184  |  id-3142  |    Q4QHJ8   |     32.37     |
| 185  |  id-1222  |    Q4QHJ8   |     32.37     |
| 186  |  id-4606  |    Q4QHJ8   |     32.56     |
| 187  |   id-957  |    Q4QHJ8   |     32.60     |
| 188  |  id-2581  |    Q4QHJ8   |     32.60     |
| 189  |  id-4727  |    Q4QHJ8   |     32.86     |
| 190  |   id-926  |    Q4QHJ8   |     32.97     |
| 191  |  id-4119  |    Q4QHJ8   |     32.99     |
| 192  |  id-1757  |    Q4QHJ8   |     32.99     |
| 193  |   id-923  |    Q4QHJ8   |     33.11     |
| 194  |  id-4802  |    Q4QHJ8   |     33.21     |
| 195  |  id-3093  |    Q4QHJ8   |     33.48     |
| 196  |  id-4875  |    Q4QHJ8   |     33.59     |
| 197  |  id-5390  |    Q4QHJ8   |     33.69     |
| 198  |  id-2119  |    Q4QHJ8   |     33.86     |
| 199  |   id-522  |    Q4QHJ8   |     33.95     |
| 200  |  id-4004  |    Q4QHJ8   |     34.21     |
| 201  |  id-1103  |    Q4QHJ8   |     34.22     |
| 202  |  id-4226  |    Q4QHJ8   |     34.33     |
| 203  |  id-3292  |    Q4QHJ8   |     34.50     |
| 204  |  id-1893  |    Q4QHJ8   |     34.59     |
| 205  |  id-2156  |    Q4QHJ8   |     34.83     |
| 206  |  id-1604  |    Q4QHJ8   |     34.87     |
| 207  |  id-1346  |    Q4QHJ8   |     35.33     |
| 208  |  id-2831  |    Q4QHJ8   |     35.81     |
| 209  |  id-4366  |    Q4QHJ8   |     35.86     |
| 210  |   id-390  |    Q4QHJ8   |     36.79     |
| 211  |  id-5233  |    Q4QHJ8   |     36.86     |
| 212  |   id-610  |    Q4QHJ8   |     37.00     |
| 213  |  id-1475  |    Q4QHJ8   |     37.10     |
| 214  |  id-4941  |    Q4QHJ8   |     37.20     |
