id,pid,Kd,DeepPurpose_score
id-23888,Q27686,4.811727046966553,nan
id-6409,P48499,4.811849594116211,nan
id-11568,O15826,4.811982154846191,nan
id-23547,Q4QHJ8,4.811987400054932,nan
id-15954,O15826,4.8120150566101065,nan
id-16554,O15826,4.812121391296387,nan
id-8802,O97193,4.8121418952941895,nan
id-3866,Q6TUJ5,4.812244892120361,nan
id-18647,Q4QBL1,4.8125648498535165,nan
id-14084,Q4QHJ8,4.812741756439209,nan
id-12090,Q4QHJ8,4.812791347503662,nan
id-9772,Q4QHJ8,4.812994956970215,nan
id-8338,O97193,4.813026905059815,nan
id-11458,Q27686,4.813232421875,nan
id-27281,Q4QHJ8,4.813344478607178,nan
id-23227,Q27686,4.813395023345947,nan
id-26884,Q27686,4.813417911529541,nan
id-9574,O15826,4.813500881195068,nan
id-6729,Q4QHJ8,4.813544273376465,nan
id-3573,P48499,4.813559055328369,744.34
id-5144,Q4QBL1,4.813586235046387,249306.73
id-14587,Q6TUJ5,4.8136324882507315,nan
id-24093,Q4QHJ8,4.813715934753418,nan
id-10615,O97193,4.813891887664795,nan
id-16649,Q4QHJ8,4.814173221588135,nan
id-14079,O15826,4.814414024353027,nan
id-28024,O15826,4.814549922943115,nan
id-12685,O15826,4.814719676971436,nan
id-22874,Q27686,4.814732074737549,nan
id-187,O15826,4.814773082733153,873.1
id-10625,Q27686,4.814824104309082,nan
id-2309,Q4QBL1,4.815051555633545,30068.07
id-7341,Q4QHJ8,4.815157890319824,nan
id-11435,Q27686,4.815256118774414,nan
id-11296,Q27686,4.815321445465088,nan
id-17174,O97193,4.815770149230957,nan
id-22937,Q27686,4.8158040046691895,nan
id-9838,O97193,4.8159356117248535,nan
id-17820,Q4QBL1,4.815963268280028,nan
id-15160,P48499,4.815972805023193,nan
id-9324,O97193,4.816150665283203,nan
id-6831,Q4QBL1,4.81620979309082,nan
id-20721,Q6TUJ5,4.816385746002197,nan
id-12504,Q27686,4.816470146179199,nan
id-6274,P48499,4.816473960876465,nan
id-15900,Q6TUJ5,4.816671371459961,nan
id-5258,Q6TUJ5,4.8169283866882315,9343.8
id-8474,Q6TUJ5,4.816948413848877,nan
id-9060,P48499,4.817054748535156,nan
id-14830,Q4QBL1,4.817081928253174,nan
id-21365,O97193,4.817127227783203,nan
id-24127,Q4QHJ8,4.817420959472656,nan
id-23166,Q4QBL1,4.817968368530273,nan
id-10259,Q27686,4.818000793457031,nan
id-9922,Q6TUJ5,4.818038940429688,nan
id-2301,O97193,4.818115711212158,131.94
id-24027,Q6TUJ5,4.81814432144165,nan
id-27313,Q27686,4.818753242492676,nan
id-8197,O97193,4.818928241729736,nan
id-10363,Q4QHJ8,4.819338798522949,nan
id-25669,Q4QHJ8,4.8193631172180185,nan
id-23141,Q27686,4.819563388824463,nan
id-26473,Q6TUJ5,4.819764137268066,nan
id-20722,P48499,4.820032596588135,nan
id-19241,Q6TUJ5,4.820127964019775,nan
id-2621,Q27686,4.820505619049072,2882.4
id-22992,Q4QHJ8,4.820858955383301,nan
id-8003,O15826,4.820993900299072,nan
id-535,Q27686,4.821286678314209,1190.71
id-7981,O15826,4.821337699890137,nan
id-6873,O97193,4.821469783782959,nan
id-15313,Q27686,4.821622848510742,nan
id-4057,Q27686,4.821919918060303,nan
id-9254,O97193,4.821977138519287,nan
id-18867,Q4QBL1,4.822356700897217,nan
id-21273,O97193,4.82249927520752,nan
id-14972,Q6TUJ5,4.822555541992188,nan
id-7332,Q27686,4.8227806091308585,nan
id-26975,Q27686,4.822864055633545,nan
id-8306,Q27686,4.822870254516602,nan
id-19900,Q4QHJ8,4.822988510131836,nan
id-2058,Q4QHJ8,4.824007034301758,85276.53
id-24167,Q4QBL1,4.824179172515869,nan
id-21529,Q27686,4.82426643371582,nan
id-26015,O15826,4.824313163757324,nan
id-4590,Q27686,4.824330806732178,nan
id-3496,O15826,4.82434606552124,37.29
id-4131,P48499,4.824551582336426,nan
id-7259,Q27686,4.824577808380127,nan
id-15822,Q27686,4.82457971572876,nan
id-11253,P48499,4.824786186218262,nan
id-13344,O97193,4.825005531311035,nan
id-26216,P48499,4.825052738189697,nan
id-11473,P48499,4.825059413909912,nan
id-6786,Q27686,4.825070858001709,nan
id-2746,P48499,4.825095176696777,17998.39
id-13966,O97193,4.825228691101074,nan
id-14678,O97193,4.825238227844238,nan
id-24194,Q27686,4.825289249420166,nan
id-23703,Q6TUJ5,4.825323104858398,nan
id-17180,Q6TUJ5,4.8253517150878915,nan
id-1084,O97193,4.825641632080078,8.77
id-4797,P48499,4.82574462890625,nan
id-7785,Q6TUJ5,4.825921535491943,nan
id-14431,O15826,4.826141834259033,nan
id-18348,Q27686,4.8261494636535645,nan
id-10192,Q6TUJ5,4.826331615447998,nan
id-4017,Q6TUJ5,4.826613426208496,nan
id-12895,Q6TUJ5,4.826972961425781,nan
id-17178,O15826,4.827122211456299,nan
id-15302,Q4QHJ8,4.827140808105469,nan
id-21969,O15826,4.827145576477051,nan
id-24657,P48499,4.827306747436523,nan
id-19332,Q4QHJ8,4.827813148498535,nan
id-18308,P48499,4.827962875366211,nan
id-14699,Q6TUJ5,4.82799768447876,nan
id-23069,O97193,4.828053951263428,nan
id-7342,O15826,4.828364849090576,nan
id-12419,Q6TUJ5,4.828444957733153,nan
id-15007,Q27686,4.8290066719055185,nan
id-22893,O15826,4.829063892364502,nan
id-13176,O97193,4.8290748596191415,nan
id-23723,Q6TUJ5,4.82918119430542,nan
id-18194,O15826,4.829287052154541,nan
id-18407,Q6TUJ5,4.829337596893311,nan
id-868,O97193,4.829444408416748,1172.53
id-18677,O97193,4.8296236991882315,nan
id-11156,P48499,4.829635620117188,nan
id-14791,O97193,4.829681396484375,nan
id-3294,Q4QBL1,4.829780578613281,325.19
id-21762,O15826,4.829841613769531,nan
id-23423,O15826,4.8298983573913565,nan
id-26270,O97193,4.8299336433410645,nan
id-16222,Q6TUJ5,4.830275535583496,nan
id-7038,Q4QBL1,4.8303327560424805,nan
id-844,Q27686,4.830385208129883,45623.42
id-14681,Q4QHJ8,4.830767154693604,nan
id-28063,O97193,4.830840110778809,nan
id-24470,Q6TUJ5,4.830997943878174,nan
id-10376,O15826,4.8310208320617685,nan
id-8162,Q4QBL1,4.831096649169922,nan
id-17437,O15826,4.831207752227783,nan
id-10815,Q4QHJ8,4.831331253051758,nan
id-1559,O97193,4.831469535827637,25.66
id-9056,O15826,4.83156156539917,nan
id-28141,P48499,4.83182430267334,nan
id-2959,O97193,4.831849575042725,172.7
id-9675,P48499,4.832098007202148,nan
id-25096,Q27686,4.832245826721191,nan
id-13863,Q4QHJ8,4.833111763000488,nan
id-18675,P48499,4.833148002624512,nan
id-23868,Q27686,4.833179950714111,nan
id-20073,P48499,4.833281517028809,nan
id-1661,P48499,4.833441257476807,16139.11
id-12064,Q27686,4.833527565002441,nan
id-19651,O97193,4.83363151550293,nan
id-24037,Q6TUJ5,4.8339385986328125,nan
id-15698,P48499,4.834149360656738,nan
id-3258,Q4QHJ8,4.8341569900512695,nan
id-6608,O97193,4.8342628479003915,nan
id-5813,P48499,4.834342002868652,nan
id-11604,Q6TUJ5,4.834385395050049,nan
id-5945,Q6TUJ5,4.834564685821533,nan
id-20945,O97193,4.83457088470459,nan
id-14847,Q27686,4.834818363189697,nan
id-22860,Q4QBL1,4.834952354431152,nan
id-14804,P48499,4.835013389587402,nan
id-10517,Q27686,4.835138320922852,nan
id-19041,Q6TUJ5,4.835196971893311,nan
id-16199,Q4QBL1,4.835566997528076,nan
id-21043,Q4QBL1,4.835837364196777,nan
id-8408,P48499,4.8358731269836435,nan
id-23312,P48499,4.836242198944092,nan
id-23763,P48499,4.83631706237793,nan
id-7704,O97193,4.8364529609680185,nan
id-15467,Q27686,4.8365516662597665,nan
id-673,O15826,4.836627006530762,17.51
id-6101,P48499,4.836705207824707,nan
id-6646,Q4QBL1,4.83682107925415,nan
id-10085,P48499,4.836975574493408,nan
id-4538,Q4QHJ8,4.837229251861572,nan
id-9435,Q4QBL1,4.837311267852783,nan
id-17737,Q4QHJ8,4.8373374938964835,nan
id-18409,Q4QHJ8,4.83747148513794,nan
id-14376,Q27686,4.837583541870117,nan
id-12582,O97193,4.837670803070068,nan
id-21193,O15826,4.837672233581543,nan
id-8149,P48499,4.8378190994262695,nan
id-28260,Q4QBL1,4.837942600250244,nan
id-27043,O15826,4.838131904602051,nan
id-9551,Q4QHJ8,4.838170528411865,nan
id-12698,Q27686,4.8382415771484375,nan
id-11274,P48499,4.838348865509033,nan
id-672,P48499,4.8387451171875,23968.75
id-25735,Q6TUJ5,4.8391876220703125,nan
id-7802,O15826,4.839459419250488,nan
id-18899,Q6TUJ5,4.8395113945007315,nan
id-17416,P48499,4.83957052230835,nan
id-16268,Q27686,4.839763641357422,nan
id-16982,O15826,4.839841842651367,nan
id-6738,O97193,4.839865684509277,nan
id-6944,Q4QHJ8,4.8399200439453125,nan
id-4570,Q6TUJ5,4.8399319648742685,72631.42
id-13496,Q4QHJ8,4.84019947052002,nan
id-18774,Q27686,4.8403730392456055,nan
id-12243,O97193,4.840531349182129,nan
id-6263,Q6TUJ5,4.840688705444336,nan
id-4542,Q6TUJ5,4.840879917144775,nan
id-21144,Q6TUJ5,4.8409271240234375,nan
id-26398,Q4QHJ8,4.840989589691162,nan
id-26675,P48499,4.841014862060547,nan
id-24989,Q4QHJ8,4.841180324554443,nan
id-25433,Q6TUJ5,4.841185092926025,nan
id-13542,O97193,4.841256141662598,nan
id-4859,Q27686,4.841444492340088,nan
id-26197,O15826,4.8416666984558105,nan
id-8369,Q4QHJ8,4.8422040939331055,nan
id-18918,Q6TUJ5,4.8422064781188965,nan
id-17742,Q6TUJ5,4.8423051834106445,nan
id-4572,Q27686,4.842503547668457,13695.15
id-25480,O97193,4.842696189880371,nan
id-16421,Q4QHJ8,4.842774868011475,nan
id-19676,Q4QBL1,4.842961311340332,nan
id-747,Q4QBL1,4.842961311340332,97293.5
id-1803,P48499,4.8429908752441415,1004737.9
id-8321,P48499,4.842998504638672,nan
id-10383,O97193,4.843039512634277,nan
id-13501,O97193,4.84307336807251,nan
id-24724,Q4QHJ8,4.843138217926025,nan
id-6451,Q6TUJ5,4.843151569366455,nan
id-8051,Q27686,4.843404293060303,nan
id-13601,Q6TUJ5,4.843681812286377,nan
id-26590,Q6TUJ5,4.8441548347473145,nan
id-17267,Q27686,4.8446617126464835,nan
id-5099,O97193,4.8447771072387695,nan
id-11570,O97193,4.844799041748047,nan
id-15987,Q6TUJ5,4.844827175140381,nan
id-4056,Q4QHJ8,4.845147609710693,nan
id-20344,Q6TUJ5,4.845267295837402,nan
id-4498,Q6TUJ5,4.845700740814209,709.85
id-14215,Q4QHJ8,4.845990180969238,nan
id-11824,Q27686,4.846011161804199,nan
id-14800,Q6TUJ5,4.846078395843506,nan
id-3283,Q4QHJ8,4.846090793609619,nan
id-3635,P48499,4.846385478973389,35834.96
id-8943,Q4QBL1,4.846532821655273,nan
id-7681,P48499,4.846944332122803,nan
id-10794,Q27686,4.847159385681152,nan
id-3610,P48499,4.847219944000244,nan
id-10435,P48499,4.847270488739014,nan
id-27643,P48499,4.847287654876709,nan
id-22965,O15826,4.847324848175049,nan
id-8478,Q4QHJ8,4.847565650939941,nan
id-16882,O97193,4.847725868225098,nan
id-7163,O97193,4.8478355407714835,nan
id-6888,Q4QBL1,4.847880363464356,nan
id-1558,O15826,4.847883224487305,nan
id-14440,Q6TUJ5,4.848012924194336,nan
id-22418,Q27686,4.848018169403076,nan
id-16538,Q6TUJ5,4.8481783866882315,nan
id-19184,O15826,4.848249912261963,nan
id-19590,P48499,4.848695755004883,nan
id-2203,Q27686,4.849053859710693,nan
id-4104,P48499,4.849163055419922,nan
id-13563,Q27686,4.849180698394775,nan
id-16331,Q4QHJ8,4.849403858184815,nan
id-3581,O15826,4.849417209625244,nan
id-18742,Q4QHJ8,4.84946346282959,nan
id-20235,Q6TUJ5,4.849908828735352,nan
id-17946,O15826,4.849912166595459,nan
id-8855,Q27686,4.850216865539551,nan
id-23274,Q27686,4.850269794464111,nan
id-6029,O15826,4.850336074829102,nan
id-2190,O97193,4.850457191467285,1029.1
id-23322,Q4QHJ8,4.850517749786377,nan
id-22503,Q4QHJ8,4.85060977935791,nan
id-7983,Q27686,4.850773334503174,nan
id-4321,Q27686,4.850865840911865,nan
id-11010,Q4QHJ8,4.851022243499756,nan
id-16233,P48499,4.8511390686035165,nan
id-13459,Q4QHJ8,4.851166725158691,nan
id-11371,O97193,4.8512911796569815,nan
id-25609,Q4QBL1,4.851479530334473,nan
id-15453,O97193,4.851524829864502,nan
id-9877,P48499,4.851720809936523,nan
id-18836,Q27686,4.85217809677124,nan
id-2934,O15826,4.852179527282715,nan
id-1667,Q4QHJ8,4.852262496948242,2229.35
id-19993,P48499,4.8522677421569815,nan
id-5707,O15826,4.852441787719727,nan
id-26525,P48499,4.852593421936035,nan
id-16265,O97193,4.852684020996094,nan
id-2603,P48499,4.852992534637451,36124.21
id-16967,P48499,4.8534440994262695,nan
id-19081,Q27686,4.8536953926086435,nan
id-19836,Q27686,4.853855609893799,nan
id-8028,O15826,4.85391092300415,nan
id-11562,O15826,4.853957653045653,nan
id-190,O97193,4.853959560394287,199.41
id-19930,Q4QBL1,4.853982925415039,nan
id-5954,O15826,4.854208469390869,nan
id-5400,P48499,4.854311466217041,nan
id-12796,Q4QHJ8,4.854495048522949,nan
id-5442,P48499,4.854706287384033,nan
id-22291,Q27686,4.854710102081299,nan
id-10821,Q27686,4.8550639152526855,nan
id-3275,O97193,4.855093955993652,144.64
id-17860,Q6TUJ5,4.855232238769531,nan
id-12275,Q27686,4.855255126953125,nan
id-17911,Q27686,4.855282783508301,nan
id-3687,Q4QHJ8,4.855493068695068,1070.35
id-10966,Q6TUJ5,4.855517864227295,nan
id-28030,O15826,4.855669975280762,nan
id-15219,P48499,4.85582447052002,nan
id-26644,Q6TUJ5,4.8559770584106445,nan
id-25795,O97193,4.856066703796387,nan
id-10310,Q4QHJ8,4.856133937835693,nan
id-16366,O15826,4.856321811676025,nan
id-14842,Q6TUJ5,4.856401443481445,nan
id-14989,Q27686,4.8566627502441415,nan
id-26831,Q27686,4.856745719909668,nan
id-9319,O97193,4.856882572174072,nan
id-18828,Q4QBL1,4.857064723968506,nan
id-7493,O97193,4.857262134552002,nan
id-20608,Q6TUJ5,4.857428550720215,nan
id-8856,Q6TUJ5,4.857450485229492,nan
id-6106,O97193,4.858187675476074,nan
id-25098,Q4QHJ8,4.85841178894043,nan
id-4166,P48499,4.858720779418945,3581.59
id-18245,Q4QHJ8,4.85888671875,nan
id-17522,P48499,4.858897686004639,nan
id-19136,O97193,4.85906982421875,nan
id-18226,O15826,4.859211921691895,nan
id-23079,Q4QBL1,4.859221935272217,nan
id-17855,O97193,4.859284400939941,nan
id-9555,P48499,4.85932207107544,nan
id-18265,P48499,4.859570503234863,nan
id-3500,O97193,4.859772682189941,169.3
id-16135,P48499,4.859878063201903,nan
id-13787,Q6TUJ5,4.859894275665283,nan
id-12993,Q27686,4.85995626449585,nan
id-12553,Q6TUJ5,4.860038757324219,nan
id-21477,O15826,4.860116958618164,nan
id-27290,O15826,4.860117435455322,nan
id-19781,Q4QBL1,4.860461235046387,nan
id-21100,Q6TUJ5,4.860490798950195,nan
id-1717,P48499,4.860536575317383,24194.39
id-5989,P48499,4.860536575317383,nan
id-3002,O97193,4.860809803009033,nan
id-3182,O15826,4.860845565795898,nan
id-5665,Q6TUJ5,4.861048221588135,nan
id-6113,O97193,4.861380100250244,nan
id-22343,Q4QHJ8,4.86140251159668,nan
id-5957,Q6TUJ5,4.86155891418457,nan
id-16507,Q27686,4.861559867858887,nan
id-25842,P48499,4.861611843109131,nan
id-17904,O97193,4.861743450164795,nan
id-1584,Q27686,4.861907958984375,15120.59
id-4856,O97193,4.862266540527344,7857.13
id-11089,O15826,4.862278938293457,nan
id-9621,Q4QHJ8,4.862317085266113,nan
id-2332,Q6TUJ5,4.862363338470459,2165.39
id-6854,Q27686,4.862375259399414,nan
id-27537,O15826,4.8624534606933585,nan
id-21914,Q27686,4.862588882446289,nan
id-8958,O15826,4.8625969886779785,nan
id-8351,O15826,4.8625969886779785,nan
id-11897,O97193,4.862813949584961,nan
id-9382,Q6TUJ5,4.8628458976745605,nan
id-24833,P48499,4.862905979156494,nan
id-22619,Q6TUJ5,4.862991809844972,nan
id-11171,O15826,4.863144397735597,nan
id-11422,Q27686,4.863168239593506,nan
id-22205,Q6TUJ5,4.863183498382568,nan
id-14290,Q27686,4.863321304321289,nan
id-8010,Q27686,4.863419532775879,nan
id-11623,P48499,4.863463401794434,nan
id-25104,Q6TUJ5,4.863650321960449,nan
id-11454,Q6TUJ5,4.863676071166992,nan
id-28191,Q4QHJ8,4.863732814788818,nan
id-19827,O15826,4.863776206970215,nan
id-2246,O97193,4.863814353942871,483.72
id-24443,Q4QHJ8,4.864045143127441,nan
id-19942,O15826,4.864339351654053,nan
id-9579,Q27686,4.864343643188477,nan
id-12509,O15826,4.864426136016847,nan
id-12829,Q4QHJ8,4.864670753479004,nan
id-22920,Q4QBL1,4.864701271057129,nan
id-25510,Q27686,4.8647732734680185,nan
id-17827,O97193,4.8648109436035165,nan
id-23835,Q4QBL1,4.86484432220459,nan
id-4703,Q27686,4.864878177642822,nan
id-22096,Q4QHJ8,4.86504602432251,nan
id-14344,Q4QBL1,4.865330219268799,nan
id-795,Q27686,4.865332126617432,1348.91
id-7222,P48499,4.8653483390808105,nan
id-25229,O15826,4.8653740882873535,nan
id-11162,Q4QHJ8,4.865501403808594,nan
id-5864,O97193,4.86552095413208,nan
id-40,O15826,4.865555763244629,564.9
id-18712,Q6TUJ5,4.865957736968994,nan
id-6647,P48499,4.866086483001709,nan
id-1768,P48499,4.86612606048584,6968.68
id-20483,Q27686,4.866161823272705,nan
id-24447,O97193,4.8662285804748535,nan
id-15043,Q6TUJ5,4.8662872314453125,nan
id-20591,Q4QBL1,4.866324424743652,nan
id-12595,Q27686,4.866487979888916,nan
id-11900,Q4QBL1,4.866499900817871,nan
id-27638,O97193,4.8665289878845215,nan
id-23042,O97193,4.866608619689941,nan
id-9819,P48499,4.866616249084473,nan
id-10288,P48499,4.8667168617248535,nan
id-18852,O97193,4.867018699645996,nan
id-16936,Q6TUJ5,4.867239952087402,nan
id-4910,O97193,4.867445945739746,130.73
id-7503,P48499,4.867772579193115,nan
id-14322,Q27686,4.867918491363525,nan
id-23139,P48499,4.8680386543273935,nan
id-15934,Q4QBL1,4.868118762969972,nan
id-13577,Q27686,4.868220806121826,nan
id-14910,O97193,4.868249416351318,nan
id-22710,Q4QBL1,4.868260383605957,nan
id-383,O15826,4.868304252624512,2.57
id-175,O15826,4.868340015411377,28158.58
id-21204,Q6TUJ5,4.868391036987305,nan
id-23984,O15826,4.868408679962158,nan
id-5535,P48499,4.868479251861572,nan
id-23655,O15826,4.868499755859375,nan
id-12868,Q4QBL1,4.868751049041748,nan
id-11867,O15826,4.86876106262207,nan
id-8367,Q27686,4.868768215179443,nan
id-25732,O97193,4.868942260742188,nan
id-8849,O15826,4.8691277503967285,nan
id-27279,Q4QBL1,4.869227886199951,nan
id-15087,Q6TUJ5,4.86924934387207,nan
id-10891,P48499,4.869285106658936,nan
id-13317,Q27686,4.869300365447998,nan
id-26757,P48499,4.8694491386413565,nan
id-7461,Q4QBL1,4.869786262512207,nan
id-18557,Q27686,4.869919776916504,nan
id-2967,O15826,4.870071887969972,128.63
id-19329,O97193,4.8702712059021,nan
id-1158,Q4QBL1,4.870419979095459,69001.66
id-13352,O15826,4.8705596923828125,nan
id-19751,Q27686,4.870662212371826,nan
id-23836,O97193,4.8708271980285645,nan
id-1828,O15826,4.8708767890930185,159.66
id-21651,P48499,4.871147632598877,nan
id-393,O15826,4.871260643005371,5902.34
id-19544,Q27686,4.871306896209717,nan
id-14374,O15826,4.871400833129883,nan
id-10315,Q4QBL1,4.87140703201294,nan
id-6462,Q4QBL1,4.87145471572876,nan
id-21046,P48499,4.87189531326294,nan
id-8725,Q27686,4.872211456298828,nan
id-11830,O15826,4.872234344482422,nan
id-19247,O15826,4.872273921966553,nan
id-544,Q27686,4.872329711914063,8804.86
id-10400,Q6TUJ5,4.872369766235352,nan
id-20529,Q27686,4.872459411621094,nan
id-13173,Q4QHJ8,4.872523307800293,nan
id-14029,P48499,4.872659206390381,nan
id-19531,Q4QHJ8,4.872811794281006,nan
id-13722,O97193,4.873119831085205,nan
id-906,O97193,4.873332500457764,4448.26
id-21776,Q6TUJ5,4.873422622680664,nan
id-20448,Q4QHJ8,4.873491287231445,nan
id-11425,P48499,4.87352991104126,nan
id-27359,O97193,4.8736090660095215,nan
id-20197,Q6TUJ5,4.873623847961426,nan
id-20360,Q27686,4.873757839202881,nan
id-4877,O97193,4.873819351196289,43.19
id-24177,Q6TUJ5,4.873895645141602,nan
id-26442,P48499,4.8739280700683585,nan
id-21288,Q4QHJ8,4.874096393585205,nan
id-3765,Q27686,4.874116897583008,26857.74
id-14420,P48499,4.874242305755615,nan
id-18568,Q27686,4.874748229980469,nan
id-15683,O97193,4.8747520446777335,nan
id-14993,Q27686,4.874770641326903,nan
id-26854,P48499,4.874811172485352,nan
id-3703,Q4QHJ8,4.874953746795653,114111.94
id-14634,Q27686,4.8752641677856445,nan
id-18898,Q6TUJ5,4.875368118286133,nan
id-21307,Q4QHJ8,4.875388622283936,nan
id-6926,Q6TUJ5,4.8754239082336435,nan
id-6988,P48499,4.875609874725342,nan
id-6332,P48499,4.875768661499023,nan
id-27161,Q27686,4.87580680847168,nan
id-20149,Q4QHJ8,4.876258373260498,nan
id-2234,Q4QBL1,4.876263618469238,14982.86
id-13647,Q4QHJ8,4.876279830932617,nan
id-7428,O97193,4.8765716552734375,nan
id-8840,Q6TUJ5,4.8766279220581055,nan
id-6902,P48499,4.8767433166503915,nan
id-2802,P48499,4.876788139343262,37477.12
id-24439,Q27686,4.87698221206665,nan
id-18711,Q4QHJ8,4.877147674560547,nan
id-25815,O15826,4.8773226737976065,nan
id-1943,P48499,4.877351760864258,47624.53
id-2652,Q4QBL1,4.8773536682128915,527.71
id-17819,P48499,4.877368927001953,nan
id-20479,Q6TUJ5,4.877429485321045,nan
id-23443,Q6TUJ5,4.877546787261963,nan
id-7228,P48499,4.877561569213867,nan
id-20955,O15826,4.87769079208374,nan
id-24825,Q27686,4.8777360916137695,nan
id-17013,Q4QHJ8,4.877736568450928,nan
id-14590,Q4QBL1,4.8780789375305185,nan
id-18086,Q4QHJ8,4.878143310546875,nan
id-28049,P48499,4.878180027008057,nan
id-26350,O15826,4.878366947174072,nan
id-5375,O97193,4.878436088562012,7590.17
id-24129,Q4QBL1,4.878495216369629,nan
id-15359,O15826,4.878802299499512,nan
id-4187,Q4QHJ8,4.87895393371582,9716.0
id-12909,O97193,4.879247188568115,nan
id-17489,O97193,4.879354953765869,nan
id-21195,Q4QHJ8,4.879725933074951,nan
id-11953,Q4QHJ8,4.879791259765625,nan
id-13080,Q6TUJ5,4.880064964294434,nan
id-12592,Q4QHJ8,4.8802218437194815,nan
id-23307,Q27686,4.880225658416748,nan
id-4562,Q4QHJ8,4.880253791809082,282998.19
id-18525,Q6TUJ5,4.880321502685547,nan
id-9253,O97193,4.880486488342285,nan
id-5111,O15826,4.880577087402344,nan
id-1879,O97193,4.880650520324707,6.71
id-17755,Q27686,4.880650997161865,nan
id-1936,O15826,4.8806562423706055,333.95
id-20678,Q4QHJ8,4.880720615386963,nan
id-21394,O97193,4.880835056304932,nan
id-1261,P48499,4.880898475646973,136.19
id-6177,Q4QHJ8,4.881270408630371,nan
id-16341,Q27686,4.881273746490479,nan
id-17969,O15826,4.881564140319824,nan
id-27230,Q27686,4.881572723388672,nan
id-25489,Q4QHJ8,4.881641864776611,nan
id-12696,P48499,4.881664752960205,nan
id-18945,Q6TUJ5,4.881674766540527,nan
id-9757,Q4QBL1,4.8820390701293945,nan
id-9775,P48499,4.882097244262695,nan
id-10942,Q4QHJ8,4.8825716972351065,nan
id-16417,Q27686,4.8828091621398935,nan
id-16082,Q6TUJ5,4.882922649383545,nan
id-1585,Q4QHJ8,4.882924556732178,5.11
id-21056,Q4QHJ8,4.883020877838135,nan
id-25444,Q27686,4.8831963539123535,nan
id-14893,O97193,4.88364839553833,nan
id-6437,Q6TUJ5,4.8837432861328125,nan
id-28076,P48499,4.883872032165527,nan
id-10506,P48499,4.883962631225586,nan
id-17181,O97193,4.884019374847412,nan
id-5351,Q6TUJ5,4.884154796600342,157.39
id-22420,P48499,4.884702205657959,nan
id-16161,P48499,4.88480806350708,nan
id-28351,Q27686,4.885141372680664,nan
id-4016,Q4QHJ8,4.885340213775635,nan
id-11247,Q4QBL1,4.885387897491455,nan
id-1758,Q4QHJ8,4.88543176651001,10054.52
id-23383,Q6TUJ5,4.885478019714356,nan
id-10276,O97193,4.8856120109558105,nan
id-8580,Q27686,4.885657787322998,nan
id-2480,Q6TUJ5,4.885705471038818,2206.57
id-21742,O97193,4.8857197761535645,nan
id-8693,Q4QHJ8,4.885720729827881,nan
id-6517,Q4QBL1,4.885887145996094,nan
id-14009,Q4QBL1,4.885993480682373,nan
id-7392,P48499,4.8861351013183585,nan
id-12609,P48499,4.88622522354126,nan
id-16826,Q4QBL1,4.886517524719238,nan
id-2927,Q4QHJ8,4.886729717254639,nan
id-26979,P48499,4.886775016784668,nan
id-469,Q4QBL1,4.886816501617432,7651.27
id-1884,O97193,4.8870272636413565,39.02
id-24365,O15826,4.887112617492676,nan
id-7133,Q4QHJ8,4.887198925018311,nan
id-133,Q6TUJ5,4.887345314025879,36114.97
id-24939,P48499,4.887739658355713,nan
id-16918,O15826,4.887974739074707,nan
id-12984,Q6TUJ5,4.8880696296691895,nan
id-24836,Q4QHJ8,4.888237476348877,nan
id-1690,Q6TUJ5,4.888260364532472,14496.43
id-8349,Q27686,4.888354301452637,nan
id-5519,O97193,4.888383865356445,nan
id-5955,Q27686,4.888467311859131,nan
id-21431,Q27686,4.888493537902832,nan
id-24003,Q27686,4.888589859008789,nan
id-21167,Q6TUJ5,4.888664245605469,nan
id-4806,Q6TUJ5,4.888909816741943,53158.72
id-12591,Q6TUJ5,4.889113426208496,nan
id-1390,Q4QHJ8,4.889176845550537,3938.3
id-9085,Q4QBL1,4.889211654663086,nan
id-24246,P48499,4.8893704414367685,nan
id-8037,Q4QHJ8,4.889429569244385,nan
id-21564,O97193,4.88948917388916,nan
id-21198,O97193,4.88962984085083,nan
id-13978,O97193,4.889636516571045,nan
id-4617,Q6TUJ5,4.889670848846436,23474.63
id-25857,P48499,4.889783382415772,nan
id-12158,Q4QBL1,4.889856338500977,nan
id-1726,Q27686,4.890050411224365,10444.62
id-1273,P48499,4.890251159667969,16510.08
id-16705,P48499,4.890376567840576,nan
id-5216,O97193,4.890583515167236,nan
id-20187,O97193,4.890606880187988,nan
id-2571,Q27686,4.89088249206543,124.88
id-11432,P48499,4.890884876251222,nan
id-8673,O97193,4.891213417053223,nan
id-17535,Q4QHJ8,4.891342639923097,nan
id-17376,Q27686,4.8917107582092285,nan
id-26918,O15826,4.891801357269287,nan
id-5176,Q27686,4.891810417175293,nan
id-22121,O97193,4.891837120056152,nan
id-18419,Q6TUJ5,4.8920111656188965,nan
id-16737,O15826,4.892019271850586,nan
id-9183,O97193,4.892075538635254,nan
id-2147,Q6TUJ5,4.892158508300781,nan
id-25384,Q6TUJ5,4.892171382904053,nan
id-19307,Q4QHJ8,4.892200946807861,nan
id-25747,Q6TUJ5,4.892427921295166,nan
id-222,Q4QHJ8,4.892438888549805,39700.1
id-12694,P48499,4.8924665451049805,nan
id-15210,Q27686,4.8926124572753915,nan
id-26501,Q6TUJ5,4.892838478088379,nan
