+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 1039 | ZINC000019701769 |    Q4QBL1   |     291.17    |
| 1040 | ZINC000100054519 |    Q4QBL1   |     292.27    |
| 1041 | ZINC000100054527 |    Q4QBL1   |     292.27    |
| 1042 | ZINC000001481956 |    Q4QBL1   |     293.32    |
| 1043 | ZINC000004214700 |    Q4QBL1   |     293.32    |
| 1044 | ZINC000252679615 |    Q4QBL1   |     294.08    |
| 1045 | ZINC000007997966 |    Q4QBL1   |     294.08    |
| 1046 | ZINC000095598449 |    Q4QBL1   |     294.09    |
| 1047 | ZINC000000057534 |    Q4QBL1   |     294.49    |
| 1048 | ZINC000004212854 |    Q4QBL1   |     295.26    |
| 1049 | ZINC000000403533 |    Q4QBL1   |     295.70    |
| 1050 | ZINC000095618603 |    Q4QBL1   |     296.62    |
| 1051 | ZINC000095618602 |    Q4QBL1   |     296.62    |
| 1052 | ZINC000000001644 |    Q4QBL1   |     297.56    |
| 1053 | ZINC000003831352 |    Q4QBL1   |     299.66    |
| 1054 | ZINC000003781664 |    Q4QBL1   |     299.66    |
| 1055 | ZINC000003938633 |    Q4QBL1   |     301.18    |
| 1056 | ZINC000036294079 |    Q4QBL1   |     303.52    |
| 1057 | ZINC000035999642 |    Q4QBL1   |     303.52    |
| 1058 | ZINC000001485935 |    Q4QBL1   |     306.06    |
| 1059 | ZINC000084668739 |    Q4QBL1   |     306.13    |
| 1060 | ZINC000040165217 |    Q4QBL1   |     308.82    |
| 1061 | ZINC000040165255 |    Q4QBL1   |     308.82    |
| 1062 | ZINC000040165218 |    Q4QBL1   |     308.82    |
| 1063 | ZINC000001585847 |    Q4QBL1   |     310.10    |
| 1064 | ZINC000000000305 |    Q4QBL1   |     312.17    |
| 1065 | ZINC000001846476 |    Q4QBL1   |     312.17    |
| 1066 | ZINC000014880004 |    Q4QBL1   |     320.65    |
| 1067 | ZINC000002005163 |    Q4QBL1   |     322.29    |
| 1068 | ZINC000001548097 |    Q4QBL1   |     325.19    |
| 1069 | ZINC000068197809 |    Q4QBL1   |     326.14    |
| 1070 | ZINC000000402848 |    Q4QBL1   |     326.59    |
| 1071 | ZINC000003201907 |    Q4QBL1   |     326.59    |
| 1072 | ZINC000003830933 |    Q4QBL1   |     326.76    |
| 1073 | ZINC000004216332 |    Q4QBL1   |     328.95    |
| 1074 | ZINC000000538621 |    Q4QBL1   |     330.32    |
| 1075 | ZINC000014089740 |    Q4QBL1   |     337.08    |
| 1076 | ZINC000027324454 |    Q4QBL1   |     338.50    |
| 1077 | ZINC000000538069 |    Q4QBL1   |     339.48    |
| 1078 | ZINC000019632706 |    Q4QBL1   |     341.72    |
| 1079 | ZINC000000591993 |    Q4QBL1   |     341.72    |
| 1080 | ZINC000000020240 |    Q4QBL1   |     342.12    |
| 1081 | ZINC000000056556 |    Q4QBL1   |     342.12    |
| 1082 | ZINC000003876080 |    Q4QBL1   |     343.58    |
| 1083 | ZINC000008214690 |    Q4QBL1   |     343.58    |
| 1084 | ZINC000003831594 |    Q4QBL1   |     343.67    |
| 1085 | ZINC000003831595 |    Q4QBL1   |     343.67    |
| 1086 | ZINC000004212626 |    Q4QBL1   |     345.02    |
| 1087 | ZINC000019014866 |    Q4QBL1   |     345.08    |
| 1088 | ZINC000019795995 |    Q4QBL1   |     345.40    |
| 1089 | ZINC000001658782 |    Q4QBL1   |     345.97    |
| 1090 | ZINC000100061056 |    Q4QBL1   |     347.00    |
| 1091 | ZINC000012503156 |    Q4QBL1   |     347.00    |
| 1092 | ZINC000004245665 |    Q4QBL1   |     347.03    |
| 1093 | ZINC000004095717 |    Q4QBL1   |     347.40    |
| 1094 | ZINC000003875383 |    Q4QBL1   |     347.40    |
| 1095 | ZINC000003786299 |    Q4QBL1   |     349.49    |
| 1096 | ZINC000096272772 |    Q4QBL1   |     349.76    |
| 1097 | ZINC000043131420 |    Q4QBL1   |     350.75    |
| 1098 | ZINC000002019953 |    Q4QBL1   |     351.90    |
| 1099 | ZINC000002019954 |    Q4QBL1   |     351.90    |
| 1100 | ZINC000222731806 |    Q4QBL1   |     354.94    |
| 1101 | ZINC000022058728 |    Q4QBL1   |     355.20    |
| 1102 | ZINC000000006300 |    Q4QBL1   |     356.86    |
| 1103 | ZINC000014618774 |    Q4QBL1   |     365.79    |
| 1104 | ZINC000014618775 |    Q4QBL1   |     365.79    |
| 1105 | ZINC000014618776 |    Q4QBL1   |     365.79    |
| 1106 | ZINC000003925938 |    Q4QBL1   |     365.79    |
| 1107 | ZINC000085552410 |    Q4QBL1   |     365.79    |
| 1108 | ZINC000040429456 |    Q4QBL1   |     365.79    |
| 1109 | ZINC000169654603 |    Q4QBL1   |     365.79    |
| 1110 | ZINC000257371267 |    Q4QBL1   |     365.79    |
| 1111 | ZINC000064622628 |    Q4QBL1   |     366.54    |
| 1112 | ZINC000000057235 |    Q4QBL1   |     366.86    |
| 1113 | ZINC000000057236 |    Q4QBL1   |     366.86    |
| 1114 | ZINC000018847050 |    Q4QBL1   |     366.86    |
| 1115 | ZINC000000537928 |    Q4QBL1   |     366.86    |
| 1116 | ZINC000001542930 |    Q4QBL1   |     367.96    |
| 1117 | ZINC000001481983 |    Q4QBL1   |     368.65    |
| 1118 | ZINC000003781738 |    Q4QBL1   |     368.84    |
| 1119 | ZINC000005760453 |    Q4QBL1   |     369.58    |
| 1120 | ZINC000005760515 |    Q4QBL1   |     369.58    |
| 1121 | ZINC000001481833 |    Q4QBL1   |     369.68    |
| 1122 | ZINC000100005085 |    Q4QBL1   |     369.68    |
| 1123 | ZINC000006116536 |    Q4QBL1   |     371.50    |
| 1124 | ZINC000006116336 |    Q4QBL1   |     371.50    |
| 1125 | ZINC000103105084 |    Q4QBL1   |     372.25    |
| 1126 | ZINC000000002688 |    Q4QBL1   |     372.25    |
| 1127 | ZINC000000897301 |    Q4QBL1   |     372.25    |
| 1128 | ZINC000000057464 |    Q4QBL1   |     373.23    |
| 1129 | ZINC000261494595 |    Q4QBL1   |     373.32    |
| 1130 | ZINC000261494597 |    Q4QBL1   |     373.32    |
| 1131 | ZINC000261494599 |    Q4QBL1   |     373.32    |
| 1132 | ZINC000261494601 |    Q4QBL1   |     373.32    |
| 1133 | ZINC000100054182 |    Q4QBL1   |     373.32    |
| 1134 | ZINC000100054187 |    Q4QBL1   |     373.32    |
| 1135 | ZINC000100054183 |    Q4QBL1   |     373.32    |
| 1136 | ZINC000100054189 |    Q4QBL1   |     373.32    |
| 1137 | ZINC000261494596 |    Q4QBL1   |     373.32    |
| 1138 | ZINC000261494600 |    Q4QBL1   |     373.32    |
| 1139 | ZINC000261494594 |    Q4QBL1   |     373.32    |
| 1140 | ZINC000261494598 |    Q4QBL1   |     373.32    |
| 1141 | ZINC000085432549 |    Q4QBL1   |     374.06    |
| 1142 | ZINC000003798763 |    Q4QBL1   |     375.16    |
| 1143 | ZINC000001554274 |    Q4QBL1   |     377.34    |
| 1144 | ZINC000001566899 |    Q4QBL1   |     378.46    |
| 1145 | ZINC000013129998 |    Q4QBL1   |     378.55    |
| 1146 | ZINC000003874216 |    Q4QBL1   |     380.07    |
| 1147 | ZINC000003874215 |    Q4QBL1   |     380.07    |
| 1148 | ZINC000003874217 |    Q4QBL1   |     380.07    |
| 1149 | ZINC000003874214 |    Q4QBL1   |     380.07    |
| 1150 | ZINC000015919406 |    Q4QBL1   |     380.34    |
| 1151 | ZINC000019594557 |    Q4QBL1   |     381.23    |
| 1152 | ZINC000019361042 |    Q4QBL1   |     381.23    |
| 1153 | ZINC000038601228 |    Q4QBL1   |     381.68    |
| 1154 | ZINC000021981303 |    Q4QBL1   |     382.51    |
| 1155 | ZINC000334138264 |    Q4QBL1   |     384.84    |
| 1156 | ZINC000253848650 |    Q4QBL1   |     384.84    |
| 1157 | ZINC000169621215 |    Q4QBL1   |     384.84    |
| 1158 | ZINC000118912450 |    Q4QBL1   |     385.51    |
| 1159 | ZINC000005442134 |    Q4QBL1   |     387.72    |
| 1160 | ZINC000003812911 |    Q4QBL1   |     387.72    |
| 1161 | ZINC000005442195 |    Q4QBL1   |     387.72    |
| 1162 | ZINC000005442135 |    Q4QBL1   |     387.72    |
| 1163 | ZINC000004215648 |    Q4QBL1   |     387.78    |
| 1164 | ZINC000003955219 |    Q4QBL1   |     388.57    |
| 1165 | ZINC000001530755 |    Q4QBL1   |     390.73    |
| 1166 | ZINC000003810860 |    Q4QBL1   |     398.72    |
| 1167 | ZINC000006096132 |    Q4QBL1   |     400.60    |
| 1168 | ZINC000006096129 |    Q4QBL1   |     400.60    |
| 1169 | ZINC000003809191 |    Q4QBL1   |     405.93    |
| 1170 | ZINC000000057401 |    Q4QBL1   |     406.70    |
| 1171 | ZINC000000006787 |    Q4QBL1   |     410.89    |
| 1172 | ZINC000003781942 |    Q4QBL1   |     412.12    |
| 1173 | ZINC000004096712 |    Q4QBL1   |     412.47    |
| 1174 | ZINC000005834731 |    Q4QBL1   |     413.96    |
| 1175 | ZINC000005834799 |    Q4QBL1   |     413.96    |
| 1176 | ZINC000001420561 |    Q4QBL1   |     417.55    |
| 1177 | ZINC000003802189 |    Q4QBL1   |     417.94    |
| 1178 | ZINC000004521470 |    Q4QBL1   |     417.94    |
| 1179 | ZINC000059085003 |    Q4QBL1   |     421.95    |
| 1180 | ZINC000006655357 |    Q4QBL1   |     421.95    |
| 1181 | ZINC000005819214 |    Q4QBL1   |     421.95    |
| 1182 | ZINC000006655356 |    Q4QBL1   |     421.95    |
| 1183 | ZINC000261494694 |    Q4QBL1   |     423.46    |
| 1184 | ZINC000100242776 |    Q4QBL1   |     423.46    |
| 1185 | ZINC000261494695 |    Q4QBL1   |     423.46    |
| 1186 | ZINC000261494693 |    Q4QBL1   |     423.46    |
| 1187 | ZINC000095618618 |    Q4QBL1   |     423.46    |
| 1188 | ZINC000000000450 |    Q4QBL1   |     426.45    |
| 1189 | ZINC000000154957 |    Q4QBL1   |     426.45    |
| 1190 | ZINC000003830942 |    Q4QBL1   |     429.34    |
| 1191 | ZINC000003875355 |    Q4QBL1   |     429.80    |
| 1192 | ZINC000000120249 |    Q4QBL1   |     430.74    |
| 1193 | ZINC000003929793 |    Q4QBL1   |     431.21    |
| 1194 | ZINC000100051302 |    Q4QBL1   |     434.12    |
| 1195 | ZINC000100051308 |    Q4QBL1   |     434.12    |
| 1196 | ZINC000030731384 |    Q4QBL1   |     434.12    |
| 1197 | ZINC000030731390 |    Q4QBL1   |     434.12    |
| 1198 | ZINC000001611775 |    Q4QBL1   |     440.52    |
| 1199 | ZINC000020148995 |    Q4QBL1   |     442.51    |
| 1200 | ZINC000000000903 |    Q4QBL1   |     443.53    |
| 1201 | ZINC000019336232 |    Q4QBL1   |     444.03    |
| 1202 | ZINC000003951740 |    Q4QBL1   |     446.90    |
| 1203 | ZINC000034602275 |    Q4QBL1   |     447.37    |
| 1204 | ZINC000004215736 |    Q4QBL1   |     447.68    |
| 1205 | ZINC000037634012 |    Q4QBL1   |     450.26    |
| 1206 | ZINC000005966735 |    Q4QBL1   |     450.26    |
| 1207 | ZINC000261494582 |    Q4QBL1   |     450.26    |
| 1208 | ZINC000100054127 |    Q4QBL1   |     450.26    |
| 1209 | ZINC000169339296 |    Q4QBL1   |     450.26    |
| 1210 | ZINC000004102205 |    Q4QBL1   |     450.26    |
| 1211 | ZINC000261494583 |    Q4QBL1   |     450.26    |
| 1212 | ZINC000221408371 |    Q4QBL1   |     450.26    |
| 1213 | ZINC000256421824 |    Q4QBL1   |     450.26    |
| 1214 | ZINC000256421827 |    Q4QBL1   |     450.26    |
| 1215 | ZINC000100054124 |    Q4QBL1   |     450.26    |
| 1216 | ZINC000100054130 |    Q4QBL1   |     450.26    |
| 1217 | ZINC000036701290 |    Q4QBL1   |     453.27    |
| 1218 | ZINC000169621209 |    Q4QBL1   |     455.03    |
| 1219 | ZINC000169621210 |    Q4QBL1   |     455.03    |
| 1220 | ZINC000004216615 |    Q4QBL1   |     455.42    |
| 1221 | ZINC000003812889 |    Q4QBL1   |     456.28    |
| 1222 | ZINC000118913164 |    Q4QBL1   |     456.28    |
| 1223 | ZINC000100073786 |    Q4QBL1   |     456.90    |
| 1224 | ZINC000111460375 |    Q4QBL1   |     456.90    |
| 1225 | ZINC000100370145 |    Q4QBL1   |     456.90    |
| 1226 | ZINC000003985346 |    Q4QBL1   |     458.21    |
| 1227 | ZINC000004099009 |    Q4QBL1   |     459.66    |
| 1228 | ZINC000004099008 |    Q4QBL1   |     459.66    |
| 1229 | ZINC000008035268 |    Q4QBL1   |     465.27    |
| 1230 | ZINC000000537877 |    Q4QBL1   |     467.09    |
| 1231 | ZINC000008214635 |    Q4QBL1   |     467.48    |
| 1232 | ZINC000095862733 |    Q4QBL1   |     473.66    |
| 1233 | ZINC000003813042 |    Q4QBL1   |     473.96    |
| 1234 | ZINC000001530641 |    Q4QBL1   |     476.59    |
| 1235 | ZINC000100054513 |    Q4QBL1   |     476.78    |
| 1236 | ZINC000261494683 |    Q4QBL1   |     476.78    |
| 1237 | ZINC000004474613 |    Q4QBL1   |     477.99    |
| 1238 | ZINC000004212915 |    Q4QBL1   |     479.40    |
| 1239 | ZINC000004217252 |    Q4QBL1   |     483.67    |
| 1240 | ZINC000001849759 |    Q4QBL1   |     483.94    |
| 1241 | ZINC000004099035 |    Q4QBL1   |     485.82    |
| 1242 | ZINC000013515299 |    Q4QBL1   |     485.82    |
| 1243 | ZINC000013515300 |    Q4QBL1   |     485.82    |
| 1244 | ZINC000013515301 |    Q4QBL1   |     485.82    |
| 1245 | ZINC000150374455 |    Q4QBL1   |     485.82    |
| 1246 | ZINC000150374458 |    Q4QBL1   |     485.82    |
| 1247 | ZINC000003812908 |    Q4QBL1   |     486.21    |
| 1248 | ZINC000014879992 |    Q4QBL1   |     486.63    |
| 1249 | ZINC000004424091 |    Q4QBL1   |     487.53    |
| 1250 | ZINC000003875336 |    Q4QBL1   |     493.20    |
| 1251 | ZINC000038213880 |    Q4QBL1   |     494.63    |
| 1252 | ZINC000038213879 |    Q4QBL1   |     494.63    |
| 1253 | ZINC000008214470 |    Q4QBL1   |     502.98    |
| 1254 | ZINC000094303244 |    Q4QBL1   |     503.93    |
| 1255 | ZINC000094303245 |    Q4QBL1   |     503.93    |
| 1256 | ZINC000095551509 |    Q4QBL1   |     507.49    |
| 1257 | ZINC000064033452 |    Q4QBL1   |     508.46    |
| 1258 | ZINC000035653007 |    Q4QBL1   |     511.79    |
| 1259 | ZINC000035653009 |    Q4QBL1   |     511.79    |
| 1260 | ZINC000000897225 |    Q4QBL1   |     512.69    |
| 1261 | ZINC000019117728 |    Q4QBL1   |     514.04    |
| 1262 | ZINC000001999491 |    Q4QBL1   |     514.50    |
| 1263 | ZINC000000490791 |    Q4QBL1   |     514.51    |
| 1264 | ZINC000005140766 |    Q4QBL1   |     515.53    |
| 1265 | ZINC000019702309 |    Q4QBL1   |     516.75    |
| 1266 | ZINC000003809192 |    Q4QBL1   |     516.84    |
| 1267 | ZINC000001530922 |    Q4QBL1   |     518.25    |
| 1268 | ZINC000040164440 |    Q4QBL1   |     519.21    |
| 1269 | ZINC000040164442 |    Q4QBL1   |     519.21    |
| 1270 | ZINC000261494700 |    Q4QBL1   |     519.21    |
| 1271 | ZINC000031460450 |    Q4QBL1   |     519.21    |
| 1272 | ZINC000096031078 |    Q4QBL1   |     519.21    |
| 1273 | ZINC000053683151 |    Q4QBL1   |     520.14    |
| 1274 | ZINC000169307271 |    Q4QBL1   |     520.41    |
| 1275 | ZINC000100053204 |    Q4QBL1   |     520.72    |
| 1276 | ZINC000028631193 |    Q4QBL1   |     520.72    |
| 1277 | ZINC000100053206 |    Q4QBL1   |     520.72    |
| 1278 | ZINC000004214983 |    Q4QBL1   |     520.72    |
| 1279 | ZINC000248317782 |    Q4QBL1   |     520.72    |
| 1280 | ZINC000248317783 |    Q4QBL1   |     520.72    |
| 1281 | ZINC000410428642 |    Q4QBL1   |     520.72    |
| 1282 | ZINC000410428643 |    Q4QBL1   |     520.72    |
| 1283 | ZINC000008215517 |    Q4QBL1   |     521.92    |
| 1284 | ZINC000003830339 |    Q4QBL1   |     522.07    |
| 1285 | ZINC000084402690 |    Q4QBL1   |     527.09    |
| 1286 | ZINC000037868226 |    Q4QBL1   |     527.09    |
| 1287 | ZINC000072190173 |    Q4QBL1   |     527.09    |
| 1288 | ZINC000000000767 |    Q4QBL1   |     527.71    |
| 1289 | ZINC000000002282 |    Q4QBL1   |     527.71    |
| 1290 | ZINC000000006694 |    Q4QBL1   |     528.60    |
| 1291 | ZINC000031707000 |    Q4QBL1   |     529.72    |
| 1292 | ZINC000026824305 |    Q4QBL1   |     530.90    |
| 1293 | ZINC000261494613 |    Q4QBL1   |     532.96    |
| 1294 | ZINC000100054758 |    Q4QBL1   |     532.96    |
| 1295 | ZINC000100054760 |    Q4QBL1   |     532.96    |
| 1296 | ZINC000261494614 |    Q4QBL1   |     532.96    |
| 1297 | ZINC000095618791 |    Q4QBL1   |     533.28    |
| 1298 | ZINC000022056467 |    Q4QBL1   |     533.28    |
| 1299 | ZINC000000491073 |    Q4QBL1   |     536.82    |
| 1300 | ZINC000885764928 |    Q4QBL1   |     536.87    |
| 1301 | ZINC000203757351 |    Q4QBL1   |     536.87    |
| 1302 | ZINC000100053566 |    Q4QBL1   |     537.35    |
| 1303 | ZINC000100053563 |    Q4QBL1   |     537.35    |
| 1304 | ZINC000005922744 |    Q4QBL1   |     537.35    |
| 1305 | ZINC000005922746 |    Q4QBL1   |     537.35    |
| 1306 | ZINC000013520558 |    Q4QBL1   |     537.65    |
| 1307 | ZINC000005920311 |    Q4QBL1   |     537.65    |
| 1308 | ZINC000058541114 |    Q4QBL1   |     537.65    |
| 1309 | ZINC000085552393 |    Q4QBL1   |     537.65    |
| 1310 | ZINC000261494712 |    Q4QBL1   |     537.65    |
| 1311 | ZINC000005920286 |    Q4QBL1   |     537.65    |
| 1312 | ZINC000000000196 |    Q4QBL1   |     538.97    |
| 1313 | ZINC000000155531 |    Q4QBL1   |     538.97    |
| 1314 | ZINC000261494620 |    Q4QBL1   |     541.71    |
| 1315 | ZINC000002005958 |    Q4QBL1   |     544.50    |
| 1316 | ZINC000000000724 |    Q4QBL1   |     544.50    |
| 1317 | ZINC000095616601 |    Q4QBL1   |     546.57    |
| 1318 | ZINC000000005349 |    Q4QBL1   |     547.54    |
| 1319 | ZINC000002019585 |    Q4QBL1   |     547.54    |
| 1320 | ZINC000261494672 |    Q4QBL1   |     548.23    |
| 1321 | ZINC000040916117 |    Q4QBL1   |     548.23    |
| 1322 | ZINC000095617670 |    Q4QBL1   |     548.23    |
| 1323 | ZINC000100051620 |    Q4QBL1   |     548.23    |
| 1324 | ZINC000261494671 |    Q4QBL1   |     548.23    |
| 1325 | ZINC000085537142 |    Q4QBL1   |     550.97    |
| 1326 | ZINC000003981610 |    Q4QBL1   |     551.15    |
| 1327 | ZINC000072190231 |    Q4QBL1   |     551.37    |
| 1328 | ZINC000060392779 |    Q4QBL1   |     551.37    |
| 1329 | ZINC000028639340 |    Q4QBL1   |     551.37    |
| 1330 | ZINC000003938482 |    Q4QBL1   |     551.37    |
| 1331 | ZINC000001851195 |    Q4QBL1   |     551.86    |
| 1332 | ZINC000001851201 |    Q4QBL1   |     551.86    |
| 1333 | ZINC000001851194 |    Q4QBL1   |     551.86    |
| 1334 | ZINC000001851198 |    Q4QBL1   |     551.86    |
| 1335 | ZINC000001530993 |    Q4QBL1   |     551.86    |
| 1336 | ZINC000013509425 |    Q4QBL1   |     555.51    |
| 1337 | ZINC000003871891 |    Q4QBL1   |     556.44    |
| 1338 | ZINC000150588351 |    Q4QBL1   |     556.59    |
| 1339 | ZINC000000538650 |    Q4QBL1   |     556.86    |
| 1340 | ZINC000095618878 |    Q4QBL1   |     561.71    |
| 1341 | ZINC000095618879 |    Q4QBL1   |     561.71    |
| 1342 | ZINC000001530764 |    Q4QBL1   |     564.56    |
| 1343 | ZINC000095617653 |    Q4QBL1   |     578.89    |
| 1344 | ZINC000095617654 |    Q4QBL1   |     578.89    |
| 1345 | ZINC000008214574 |    Q4QBL1   |     585.33    |
| 1346 | ZINC000095617635 |    Q4QBL1   |     585.72    |
| 1347 | ZINC000095617636 |    Q4QBL1   |     585.72    |
| 1348 | ZINC000261494566 |    Q4QBL1   |     585.86    |
| 1349 | ZINC000003799319 |    Q4QBL1   |     588.92    |
| 1350 | ZINC000000531272 |    Q4QBL1   |     589.38    |
| 1351 | ZINC000000004759 |    Q4QBL1   |     589.38    |
| 1352 | ZINC000003984016 |    Q4QBL1   |     589.43    |
| 1353 | ZINC000001653612 |    Q4QBL1   |     589.43    |
| 1354 | ZINC000000001567 |    Q4QBL1   |     590.14    |
| 1355 | ZINC000003830962 |    Q4QBL1   |     594.50    |
| 1356 | ZINC000256787842 |    Q4QBL1   |     594.50    |
| 1357 | ZINC000000621853 |    Q4QBL1   |     594.73    |
| 1358 | ZINC000000607790 |    Q4QBL1   |     594.73    |
| 1359 | ZINC000095618755 |    Q4QBL1   |     594.80    |
| 1360 | ZINC000261494552 |    Q4QBL1   |     596.63    |
| 1361 | ZINC000261494554 |    Q4QBL1   |     596.63    |
| 1362 | ZINC000261494553 |    Q4QBL1   |     596.63    |
| 1363 | ZINC000261494551 |    Q4QBL1   |     596.63    |
| 1364 | ZINC000077269419 |    Q4QBL1   |     596.63    |
| 1365 | ZINC000077269421 |    Q4QBL1   |     596.63    |
| 1366 | ZINC000169368439 |    Q4QBL1   |     600.03    |
| 1367 | ZINC000002036848 |    Q4QBL1   |     600.69    |
| 1368 | ZINC000036401375 |    Q4QBL1   |     603.95    |
| 1369 | ZINC000034104937 |    Q4QBL1   |     608.13    |
| 1370 | ZINC000004102186 |    Q4QBL1   |     609.25    |
| 1371 | ZINC000002568171 |    Q4QBL1   |     614.78    |
| 1372 | ZINC000000057520 |    Q4QBL1   |     615.07    |
| 1373 | ZINC000000057519 |    Q4QBL1   |     615.07    |
| 1374 | ZINC000012496366 |    Q4QBL1   |     618.36    |
| 1375 | ZINC000008552309 |    Q4QBL1   |     621.30    |
| 1376 | ZINC000008437540 |    Q4QBL1   |     621.30    |
| 1377 | ZINC000087496183 |    Q4QBL1   |     622.06    |
| 1378 | ZINC000100053191 |    Q4QBL1   |     624.08    |
| 1379 | ZINC000004805034 |    Q4QBL1   |     624.08    |
| 1380 | ZINC000036177510 |    Q4QBL1   |     624.08    |
| 1381 | ZINC000100053185 |    Q4QBL1   |     624.08    |
| 1382 | ZINC000031705519 |    Q4QBL1   |     624.23    |
| 1383 | ZINC000085589009 |    Q4QBL1   |     624.23    |
| 1384 | ZINC000085589012 |    Q4QBL1   |     624.23    |
| 1385 | ZINC000261494708 |    Q4QBL1   |     624.23    |
| 1386 | ZINC000261494709 |    Q4QBL1   |     624.23    |
| 1387 | ZINC000031705512 |    Q4QBL1   |     624.23    |
| 1388 | ZINC000000020220 |    Q4QBL1   |     624.24    |
| 1389 | ZINC000000057008 |    Q4QBL1   |     627.10    |
| 1390 | ZINC000000020229 |    Q4QBL1   |     627.10    |
| 1391 | ZINC000000002212 |    Q4QBL1   |     629.54    |
| 1392 | ZINC000085650610 |    Q4QBL1   |     635.34    |
| 1393 | ZINC000003830747 |    Q4QBL1   |     635.86    |
| 1394 | ZINC000033359785 |    Q4QBL1   |     642.81    |
| 1395 | ZINC000000599598 |    Q4QBL1   |     645.33    |
| 1396 | ZINC000052955754 |    Q4QBL1   |     645.47    |
| 1397 | ZINC000030731223 |    Q4QBL1   |     645.88    |
| 1398 | ZINC000095537874 |    Q4QBL1   |     645.91    |
| 1399 | ZINC000000538152 |    Q4QBL1   |     646.21    |
| 1400 | ZINC000003961849 |    Q4QBL1   |     648.49    |
| 1401 | ZINC000000005895 |    Q4QBL1   |     651.83    |
| 1402 | ZINC000004217287 |    Q4QBL1   |     657.51    |
| 1403 | ZINC000017611186 |    Q4QBL1   |     659.16    |
| 1404 | ZINC000000001370 |    Q4QBL1   |     659.68    |
| 1405 | ZINC000000896838 |    Q4QBL1   |     659.71    |
| 1406 | ZINC000000000686 |    Q4QBL1   |     659.71    |
| 1407 | ZINC000001530939 |    Q4QBL1   |     659.89    |
| 1408 | ZINC000100055075 |    Q4QBL1   |     660.61    |
| 1409 | ZINC000100055077 |    Q4QBL1   |     660.61    |
| 1410 | ZINC000001552042 |    Q4QBL1   |     664.56    |
| 1411 | ZINC000003938684 |    Q4QBL1   |     665.05    |
| 1412 | ZINC000095618882 |    Q4QBL1   |     666.44    |
| 1413 | ZINC000095618880 |    Q4QBL1   |     666.44    |
| 1414 | ZINC000095618881 |    Q4QBL1   |     666.44    |
| 1415 | ZINC000095618883 |    Q4QBL1   |     666.44    |
| 1416 | ZINC000008214421 |    Q4QBL1   |     667.54    |
| 1417 | ZINC000017653974 |    Q4QBL1   |     667.54    |
| 1418 | ZINC000077269415 |    Q4QBL1   |     668.62    |
| 1419 | ZINC000077269418 |    Q4QBL1   |     668.62    |
| 1420 | ZINC000001542913 |    Q4QBL1   |     670.81    |
| 1421 | ZINC000100022637 |    Q4QBL1   |     671.31    |
| 1422 | ZINC000004217170 |    Q4QBL1   |     671.54    |
| 1423 | ZINC000001849548 |    Q4QBL1   |     672.25    |
| 1424 | ZINC000000601270 |    Q4QBL1   |     675.04    |
| 1425 | ZINC000299872475 |    Q4QBL1   |     679.46    |
| 1426 | ZINC000299872477 |    Q4QBL1   |     679.46    |
| 1427 | ZINC000299872476 |    Q4QBL1   |     679.46    |
| 1428 | ZINC000299872478 |    Q4QBL1   |     679.46    |
| 1429 | ZINC000000538312 |    Q4QBL1   |     682.03    |
| 1430 | ZINC000000579472 |    Q4QBL1   |     683.39    |
| 1431 | ZINC000019796155 |    Q4QBL1   |     687.78    |
| 1432 | ZINC000094437910 |    Q4QBL1   |     689.15    |
| 1433 | ZINC000060292466 |    Q4QBL1   |     689.15    |
| 1434 | ZINC000001490477 |    Q4QBL1   |     689.63    |
| 1435 | ZINC000000538658 |    Q4QBL1   |     689.63    |
| 1436 | ZINC000028957444 |    Q4QBL1   |     692.64    |
| 1437 | ZINC000000020260 |    Q4QBL1   |     696.77    |
| 1438 | ZINC000000057439 |    Q4QBL1   |     696.77    |
| 1439 | ZINC000000897085 |    Q4QBL1   |     700.29    |
| 1440 | ZINC000000897089 |    Q4QBL1   |     700.29    |
| 1441 | ZINC000003874185 |    Q4QBL1   |     700.29    |
| 1442 | ZINC000000537964 |    Q4QBL1   |     700.29    |
| 1443 | ZINC000000608179 |    Q4QBL1   |     702.49    |
| 1444 | ZINC000101210593 |    Q4QBL1   |     703.96    |
| 1445 | ZINC000101210596 |    Q4QBL1   |     703.96    |
| 1446 | ZINC000000968337 |    Q4QBL1   |     707.62    |
| 1447 | ZINC000003871946 |    Q4QBL1   |     707.95    |
| 1448 | ZINC000000538174 |    Q4QBL1   |     708.07    |
| 1449 | ZINC000000000655 |    Q4QBL1   |     714.43    |
| 1450 | ZINC000000403566 |    Q4QBL1   |     714.43    |
| 1451 | ZINC000002010790 |    Q4QBL1   |     716.49    |
| 1452 | ZINC000000000646 |    Q4QBL1   |     716.49    |
| 1453 | ZINC000095618774 |    Q4QBL1   |     719.52    |
| 1454 | ZINC000000002748 |    Q4QBL1   |     719.58    |
| 1455 | ZINC000001842775 |    Q4QBL1   |     719.58    |
| 1456 | ZINC000001530886 |    Q4QBL1   |     724.54    |
| 1457 | ZINC000100053295 |    Q4QBL1   |     724.88    |
| 1458 | ZINC000100053305 |    Q4QBL1   |     724.88    |
| 1459 | ZINC000044964012 |    Q4QBL1   |     724.88    |
| 1460 | ZINC000100053300 |    Q4QBL1   |     724.88    |
| 1461 | ZINC000100053310 |    Q4QBL1   |     724.88    |
